MIMAT,name,logFC.merged,adj.P.Val.merged,TestStatistic.meta,adj.P.Val.meta,same_dir,consensus,curated
MIMAT0000082,hsa-miR-26a-5p,-0.275060,2.905e-01,-1.300718,5.228e-01, TRUE,FALSE,white
MIMAT0000100,hsa-miR-29b-3p,-0.411004,2.905e-01,-0.910149,6.880e-01, TRUE,FALSE,white
MIMAT0000415,hsa-let-7i-5p, 0.254482,2.905e-01,-0.359270,8.745e-01,FALSE,FALSE,white
MIMAT0000431,hsa-miR-140-5p,-0.298429,2.905e-01,-1.535568,4.622e-01, TRUE,FALSE,white
MIMAT0000461,hsa-miR-195-5p,-0.469367,2.905e-01,-1.121773,5.883e-01, TRUE,FALSE,white
MIMAT0000692,hsa-miR-30e-5p,-0.249580,2.905e-01,-1.258507,5.305e-01, TRUE,FALSE,white
MIMAT0000729,hsa-miR-376a-3p,-0.297395,2.905e-01,-1.901339,3.372e-01, TRUE,FALSE,white
MIMAT0000770,hsa-miR-133b,-0.172166,2.905e-01,-3.446256,1.674e-02, TRUE,FALSE,white
MIMAT0000646,hsa-miR-155-5p, 0.392163,3.018e-01, 1.548176,4.603e-01, TRUE,FALSE,white
MIMAT0001638,hsa-miR-409-5p,-0.097912,3.018e-01,-1.638169,4.351e-01, TRUE,FALSE,white
MIMAT0002173,hsa-miR-483-3p,-0.114306,3.018e-01,-2.382359,1.645e-01, TRUE,FALSE,white
MIMAT0000065,hsa-let-7d-5p, 0.358882,3.023e-01, 0.922024,6.880e-01, TRUE,FALSE,white
MIMAT0000435,hsa-miR-143-3p,-0.311670,3.023e-01,-1.194495,5.558e-01, TRUE,FALSE,white
MIMAT0000720,hsa-miR-376c-3p,-0.299169,3.023e-01,-1.704072,4.273e-01, TRUE,FALSE,white
MIMAT0004606,hsa-miR-136-3p,-0.135765,3.023e-01,-1.367889,5.178e-01, TRUE,FALSE,white
MIMAT0005901,hsa-miR-1249-3p, 0.188705,3.082e-01,-0.315216,8.786e-01,FALSE,FALSE,white
MIMAT0003879,hsa-miR-758-3p,-0.132138,3.110e-01,-1.702427,4.273e-01, TRUE,FALSE,white
MIMAT0004911,hsa-miR-874-3p,-0.126398,3.157e-01,-0.935040,6.866e-01, TRUE,FALSE,white
MIMAT0000098,hsa-miR-100-5p,-0.352283,3.189e-01,-1.458437,4.752e-01, TRUE,FALSE,white
MIMAT0000258,hsa-miR-181c-5p,-0.256945,3.189e-01,-1.385791,5.178e-01, TRUE,FALSE,white
MIMAT0000765,hsa-miR-335-5p,-0.279314,3.189e-01,-1.517766,4.622e-01, TRUE,FALSE,white
MIMAT0000459,hsa-miR-193a-3p, 0.216878,3.339e-01, 0.619049,8.120e-01, TRUE,FALSE,white
MIMAT0000757,hsa-miR-151-3p, 0.246964,3.339e-01, 1.335966,5.218e-01, TRUE,FALSE,white
MIMAT0003233,hsa-miR-551b-3p,-0.289878,3.339e-01,-1.376209,5.178e-01, TRUE,FALSE,white
MIMAT0000077,hsa-miR-22-3p, 0.249089,3.378e-01, 0.322294,8.769e-01, TRUE,FALSE,white
MIMAT0004558,hsa-miR-181a-2-3p,-0.119340,3.501e-01,-1.526106,4.622e-01, TRUE,FALSE,white
MIMAT0000762,hsa-miR-324-3p,-0.191556,3.583e-01,-1.633819,4.351e-01, TRUE,FALSE,white
MIMAT0001412,hsa-miR-18b-5p, 0.186065,3.583e-01, 1.225134,5.462e-01, TRUE,FALSE,white
MIMAT0002175,hsa-miR-485-5p,-0.052813,3.583e-01,-1.573217,4.508e-01, TRUE,FALSE,white
MIMAT0002814,hsa-miR-432-5p,-0.098201,3.583e-01,-1.653976,4.351e-01, TRUE,FALSE,white
MIMAT0004589,hsa-miR-30b-3p,-0.114814,3.583e-01,-1.335585,5.218e-01, TRUE,FALSE,white
MIMAT0004784,hsa-miR-455-3p,-0.308732,3.583e-01,-1.471751,4.752e-01, TRUE,FALSE,white
MIMAT0000733,hsa-miR-379-5p,-0.193760,3.629e-01,-1.289229,5.229e-01, TRUE,FALSE,white
MIMAT0000066,hsa-let-7e-5p, 0.356852,3.829e-01, 0.792943,7.410e-01, TRUE,FALSE,white
MIMAT0002816,hsa-miR-494-3p,-0.509589,3.829e-01, 0.050761,9.824e-01,FALSE,FALSE,white
MIMAT0000266,hsa-miR-205-5p,-0.576380,3.885e-01,-1.362545,5.178e-01, TRUE,FALSE,white
MIMAT0000760,hsa-miR-331-3p, 0.182371,3.885e-01, 0.657362,7.918e-01, TRUE,FALSE,white
MIMAT0000510,hsa-miR-320a,-0.213506,3.887e-01,-1.583101,4.508e-01, TRUE,FALSE,rejected
MIMAT0000416,hsa-miR-1-3p,-0.188352,3.903e-01,-1.628429,4.351e-01, TRUE,FALSE,white
MIMAT0004774,hsa-miR-501-3p, 0.089561,4.042e-01, 1.252357,5.311e-01, TRUE,FALSE,white
MIMAT0000072,hsa-miR-18a-5p, 0.190668,4.057e-01, 1.193854,5.558e-01, TRUE,FALSE,white
MIMAT0005948,hsa-miR-664*, 0.152389,4.094e-01, 1.402487,5.178e-01, TRUE,FALSE,rejected
MIMAT0004568,hsa-miR-221-5p,-0.153677,4.152e-01,-1.396810,5.178e-01, TRUE,FALSE,white
MIMAT0004695,hsa-miR-337-5p,-0.129578,4.280e-01,-0.969977,6.716e-01, TRUE,FALSE,white
MIMAT0000438,hsa-miR-152-3p,-0.193131,4.525e-01,-0.987974,6.588e-01, TRUE,FALSE,white
MIMAT0000447,hsa-miR-134-5p, 0.130762,4.639e-01, 1.456559,4.752e-01, TRUE,FALSE,white
MIMAT0002874,hsa-miR-503-5p, 0.166206,4.639e-01, 1.141043,5.799e-01, TRUE,FALSE,white
MIMAT0000232,hsa-miR-199a-3p, 0.399382,4.677e-01, 1.076719,6.158e-01, TRUE,FALSE,white
