MIMAT,name,logFC.merged,adj.P.Val.merged,TestStatistic.meta,adj.P.Val.meta,same_dir,consensus,curated
MIMAT0003180,hsa-miR-487b-3p, 1.505e-01,3.293e-01, 1.063600,0.581604, TRUE,FALSE,white
MIMAT0003294,hsa-miR-625-5p, 2.957e-01,3.295e-01, 1.420137,0.416419, TRUE,FALSE,white
MIMAT0003329,hsa-miR-411-5p, 7.932e-02,3.295e-01, 1.347306,0.443940, TRUE,FALSE,white
MIMAT0004911,hsa-miR-874-3p,-1.231e-01,3.295e-01,-1.369685,0.437082, TRUE,FALSE,white
MIMAT0001536,hsa-miR-429, 3.922e-01,3.377e-01, 1.552644,0.362230, TRUE,FALSE,white
MIMAT0000089,hsa-miR-31-5p,-2.593e-01,3.494e-01,-2.230660,0.174653, TRUE,FALSE,white
MIMAT0000318,hsa-miR-200b-3p, 4.444e-01,3.558e-01, 1.444986,0.405591, TRUE,FALSE,white
MIMAT0000456,hsa-miR-186-5p,-1.705e-01,3.563e-01,-1.921608,0.223728, TRUE,FALSE,white
MIMAT0000710,hsa-miR-365a-3p, 2.870e-01,3.563e-01, 0.970407,0.632651, TRUE,FALSE,white
MIMAT0001080,hsa-miR-196b-5p, 2.731e-01,3.563e-01, 1.580093,0.355128, TRUE,FALSE,white
MIMAT0000226,hsa-miR-196a-5p, 6.684e-01,3.643e-01, 1.532692,0.362230, TRUE,FALSE,white
MIMAT0000083,hsa-miR-26b-5p, 5.129e-01,3.723e-01, 1.535663,0.362230, TRUE,FALSE,white
MIMAT0005948,hsa-miR-664*, 1.627e-01,3.852e-01, 1.599620,0.352740, TRUE,FALSE,rejected
MIMAT0000646,hsa-miR-155-5p,-3.351e-01,3.911e-01,-1.604106,0.352740, TRUE,FALSE,white
MIMAT0000414,hsa-let-7g-5p, 3.717e-01,3.950e-01, 1.155857,0.516937, TRUE,FALSE,white
MIMAT0000755,hsa-miR-323-3p, 4.018e-02,4.046e-01, 1.269186,0.462622, TRUE,FALSE,white
MIMAT0000763,hsa-miR-338-3p, 3.920e-01,4.046e-01, 1.045109,0.589720, TRUE,FALSE,white
MIMAT0003233,hsa-miR-551b-3p, 2.601e-01,4.046e-01, 0.994496,0.618943, TRUE,FALSE,white
MIMAT0003886,hsa-miR-769-5p, 1.464e-01,4.046e-01, 1.326968,0.447783, TRUE,FALSE,white
MIMAT0000092,hsa-miR-92a-3p,-2.293e-01,4.206e-01,-2.313805,0.157813, TRUE,FALSE,white
MIMAT0000093,hsa-miR-93-5p,-1.669e-01,4.206e-01,-2.048534,0.202538, TRUE,FALSE,white
MIMAT0000688,hsa-miR-301a-3p,-2.979e-01,4.206e-01,-1.753404,0.289100, TRUE,FALSE,white
MIMAT0000752,hsa-miR-328-3p, 4.481e-02,4.206e-01, 1.232247,0.481101, TRUE,FALSE,white
MIMAT0003308,hsa-miR-638,-3.076e-01,4.206e-01, 1.027654,0.598637,FALSE,FALSE,rejected
MIMAT0004682,hsa-miR-361-3p,-1.549e-01,4.380e-01,-1.699081,0.315385, TRUE,FALSE,white
MIMAT0000435,hsa-miR-143-3p, 2.468e-01,4.380e-01, 1.128888,0.536098, TRUE,FALSE,white
MIMAT0000443,hsa-miR-125a-5p, 2.314e-01,4.406e-01, 1.375801,0.437082, TRUE,FALSE,white
MIMAT0002817,hsa-miR-495-3p, 8.802e-02,4.425e-01, 1.220279,0.486985, TRUE,FALSE,white
MIMAT0000070,hsa-miR-17-5p,-2.064e-01,4.679e-01,-1.686809,0.315385, TRUE,FALSE,white
MIMAT0004605,hsa-miR-129-3p,-7.056e-02,4.679e-01,-1.304307,0.447783, TRUE,FALSE,white
MIMAT0000415,hsa-let-7i-5p, 1.812e-01,4.753e-01,-1.205599,0.495185,FALSE,FALSE,white
MIMAT0002890,hsa-miR-299-5p, 1.446e-01,4.821e-01, 0.731044,0.741033, TRUE,FALSE,white
MIMAT0004600,hsa-miR-144-5p,-1.682e-01,4.821e-01,-1.575032,0.355128, TRUE,FALSE,white
MIMAT0004614,hsa-miR-193a-5p,-1.811e-01,4.821e-01,-2.096549,0.190978, TRUE,FALSE,white
MIMAT0000097,hsa-miR-99a-5p, 3.076e-01,4.999e-01, 0.542910,0.802092, TRUE,FALSE,white
MIMAT0000269,hsa-miR-212-3p, 6.281e-02,4.999e-01, 1.405824,0.423408, TRUE,FALSE,white
MIMAT0000281,hsa-miR-224-5p,-2.978e-01,4.999e-01,-1.996404,0.209669, TRUE,FALSE,white
MIMAT0000692,hsa-miR-30e-5p,-1.694e-01,4.999e-01,-1.386099,0.434802, TRUE,FALSE,white
MIMAT0000707,hsa-miR-363-3p, 3.173e-01,4.999e-01, 1.268003,0.462622, TRUE,FALSE,white
MIMAT0004602,hsa-miR-125a-3p,-1.699e-01,4.999e-01,-0.018431,0.992788, TRUE,FALSE,white
MIMAT0004603,hsa-miR-125b-2-3p,-1.216e-01,4.999e-01,-1.960816,0.214202, TRUE,FALSE,white
MIMAT0004695,hsa-miR-337-5p, 1.137e-01,4.999e-01, 0.870662,0.692135, TRUE,FALSE,white
MIMAT0000250,hsa-miR-139-5p,-1.215e-01,5.028e-01,-2.188542,0.181924, TRUE,FALSE,white
MIMAT0000278,hsa-miR-221-3p,-1.930e-01,5.038e-01,-1.986474,0.211015, TRUE,FALSE,white
MIMAT0004587,hsa-miR-23b-5p, 6.753e-02,5.038e-01, 1.085933,0.565691, TRUE,FALSE,white
MIMAT0000100,hsa-miR-29b-3p, 2.647e-01,5.107e-01, 1.264648,0.462622, TRUE,FALSE,white
MIMAT0000255,hsa-miR-34a-5p, 1.566e-01,5.225e-01,-1.845378,0.253241,FALSE,FALSE,white
MIMAT0004606,hsa-miR-136-3p, 9.026e-02,5.225e-01, 0.935414,0.652376, TRUE,FALSE,white
MIMAT0000416,hsa-miR-1-3p, 1.423e-01,5.589e-01, 0.798724,0.717328, TRUE,FALSE,white
MIMAT0002171,hsa-miR-410-3p, 9.109e-02,5.843e-01, 0.711860,0.742860, TRUE,FALSE,white
MIMAT0000759,hsa-miR-148b-3p, 1.278e-01,5.909e-01, 0.298738,0.878578, TRUE,FALSE,white
MIMAT0004514,hsa-miR-29b-1-5p, 9.421e-02,5.909e-01, 0.768077,0.731325, TRUE,FALSE,white
MIMAT0000426,hsa-miR-132-3p, 9.468e-02,6.013e-01, 0.660870,0.765934, TRUE,FALSE,white
MIMAT0005593,hsa-miR-1238-3p,-4.168e-02,6.089e-01,-2.694249,0.098395, TRUE,FALSE,rejected
MIMAT0003240,hsa-miR-575,-2.019e-01,6.092e-01, 0.584477,0.789647,FALSE,FALSE,rejected
MIMAT0000080,hsa-miR-24-3p, 1.073e-01,6.176e-01,-1.697454,0.315385,FALSE,FALSE,white
MIMAT0001631,hsa-miR-451,-4.103e-01,6.176e-01,-1.467986,0.393360, TRUE,FALSE,yellow
MIMAT0002821,hsa-miR-181d-5p, 1.247e-01,6.176e-01, 0.718282,0.741033, TRUE,FALSE,white
MIMAT0000085,hsa-miR-28-5p, 1.526e-01,6.189e-01, 0.317828,0.878578, TRUE,FALSE,white
MIMAT0002874,hsa-miR-503-5p,-1.228e-01,6.189e-01,-1.025842,0.598637, TRUE,FALSE,white
MIMAT0004774,hsa-miR-501-3p,-6.063e-02,6.189e-01,-0.780553,0.725109, TRUE,FALSE,white
MIMAT0004945,hsa-miR-744-5p, 7.577e-02,6.189e-01, 0.677845,0.758437, TRUE,FALSE,white
MIMAT0004767,hsa-miR-193b-5p, 6.376e-02,6.339e-01, 0.640574,0.770030, TRUE,FALSE,white
MIMAT0000685,hsa-miR-34b-5p, 1.329e-01,6.438e-01, 0.418528,0.850957, TRUE,FALSE,white
MIMAT0000222,hsa-miR-192-5p, 1.783e-01,6.510e-01, 0.638667,0.770030, TRUE,FALSE,white
MIMAT0003237,hsa-miR-572,-1.242e-01,6.510e-01, 1.173450,0.506056,FALSE,FALSE,rejected
MIMAT0000275,hsa-miR-218-5p, 1.380e-01,6.524e-01, 0.460450,0.826997, TRUE,FALSE,white
MIMAT0000257,hsa-miR-181b-5p,-1.555e-01,6.539e-01,-1.532867,0.362230, TRUE,FALSE,white
MIMAT0004762,hsa-miR-486-3p,-4.851e-02,6.539e-01,-1.177073,0.506056, TRUE,FALSE,white
MIMAT0003322,hsa-miR-652-3p, 1.130e-01,6.589e-01, 0.649143,0.770030, TRUE,FALSE,white
MIMAT0004982,hsa-miR-939-5p,-1.245e-01,6.589e-01, 0.999024,0.618943,FALSE,FALSE,rejected
MIMAT0000420,hsa-miR-30b-5p, 1.500e-01,6.591e-01, 0.965223,0.633034, TRUE,FALSE,white
MIMAT0000069,hsa-miR-16-5p, 2.585e-01,6.751e-01, 0.607417,0.778634, TRUE,FALSE,white
MIMAT0000765,hsa-miR-335-5p, 1.411e-01,6.751e-01, 0.475486,0.826997, TRUE,FALSE,white
MIMAT0005865,hsa-miR-1202, 2.661e-01,6.751e-01, 0.372894,0.865080, TRUE,FALSE,rejected
MIMAT0004601,hsa-miR-145-3p, 8.873e-02,6.766e-01, 0.414558,0.850957, TRUE,FALSE,white
MIMAT0000075,hsa-miR-20a-5p,-1.973e-01,6.838e-01,-1.301677,0.447783, TRUE,FALSE,white
MIMAT0000460,hsa-miR-194-5p, 8.640e-02,6.903e-01, 0.581846,0.789647, TRUE,FALSE,white
MIMAT0003163,hsa-miR-539-5p, 4.765e-02,6.903e-01, 0.399634,0.850957, TRUE,FALSE,white
MIMAT0000099,hsa-miR-101-3p, 1.268e-01,7.041e-01, 0.449527,0.832013, TRUE,FALSE,white
MIMAT0000086,hsa-miR-29a-3p, 9.718e-02,7.236e-01,-0.758103,0.733165,FALSE,FALSE,white
MIMAT0000447,hsa-miR-134-5p, 7.525e-02,7.236e-01, 1.045735,0.589720, TRUE,FALSE,white
MIMAT0000757,hsa-miR-151-3p,-1.143e-01,7.236e-01,-1.194314,0.496565, TRUE,FALSE,white
MIMAT0004568,hsa-miR-221-5p, 8.198e-02,7.246e-01, 0.327841,0.878578, TRUE,FALSE,white
MIMAT0001618,hsa-miR-191-3p, 2.960e-02,7.310e-01,-0.791933,0.718519,FALSE,FALSE,white
MIMAT0004589,hsa-miR-30b-3p,-5.397e-02,7.327e-01,-0.838961,0.695393, TRUE,FALSE,white
MIMAT0000098,hsa-miR-100-5p, 1.505e-01,7.441e-01, 0.108307,0.963951, TRUE,FALSE,white
MIMAT0000423,hsa-miR-125b-5p,-1.416e-01,7.451e-01,-0.549526,0.801580, TRUE,FALSE,white
MIMAT0000728,hsa-miR-375, 2.556e-01,7.451e-01, 0.854791,0.695393, TRUE,FALSE,white
MIMAT0000736,hsa-miR-381-3p,-8.558e-02,7.454e-01,-1.198204,0.496565, TRUE,FALSE,white
