name	MIMAT	curated	logFC	AveExpr	t	P.Value	adj.P.Val	B
hsa-miR-326	MIMAT0000756	white	0.441157692307685	6.6841392996109	4.30079732215635	1.83152763570617e-05	0.00485354823462135	2.58687722926008
hsa-miR-29c-5p	MIMAT0004673	white	0.940946153846152	8.96772529182879	4.06382164279842	5.12232768113072e-05	0.0067870841774982	1.64177721276028
hsa-miR-505-3p	MIMAT0002876	white	-0.514473076923085	7.33861167315175	-3.90379580205918	9.96446957004191e-05	0.00880194812020369	1.0330649510041
hsa-miR-125b-2-3p	MIMAT0004603	white	-0.574792307692313	7.14102023346303	-3.62843965989878	0.000296400340998846	0.0196365225911736	0.0415608306704236
hsa-miR-378a-3p	MIMAT0000732	white	-0.448073076923079	6.93282568093385	-3.49579357653348	0.000488862499866332	0.0252097966956917	-0.410746827038279
hsa-miR-338-3p	MIMAT0000763	white	1.37284615384615	8.96168249027237	3.45383285301554	0.000570787849713774	0.0252097966956917	-0.550390494356817
hsa-miR-433-3p	MIMAT0001627	white	-0.097988461538459	6.27891595330739	-3.34519713355753	0.000846130872370622	0.0311313169734282	-0.904237889649206
hsa-miR-139-5p	MIMAT0000250	white	-0.526330769230782	6.96758521400778	-3.313593555029	0.000946878820819258	0.0311313169734282	-1.00509197660998
hsa-miR-31-5p	MIMAT0000089	white	-0.82343846153846	7.22952684824903	-3.28235760065513	0.00105729001041832	0.0311313169734282	-1.10384871235659
hsa-miR-140-3p	MIMAT0004597	white	-0.610853846153862	9.59469105058366	-3.063918698293	0.00223036619933714	0.0553240654204677	-1.76875638663013
hsa-miR-29c-3p	MIMAT0000681	white	0.733153846153835	13.2919058365759	3.055104876957	0.00229647064009489	0.0553240654204677	-1.79463912010602
hsa-miR-486-5p	MIMAT0002177	white	-0.775496153846161	7.22713073929961	-3.02669039411529	0.00252200475607254	0.0556942716966019	-1.87758119995933
hsa-miR-221-3p	MIMAT0000278	white	-0.71543461538462	8.15734630350195	-2.94110200214568	0.00332944031211828	0.0678693602085649	-2.12279863521452
hsa-miR-149-5p	MIMAT0000450	white	0.89378846153846	7.9295486381323	2.87594428579786	0.00409513497311738	0.0775150548482932	-2.30483015965235
hsa-miR-432-5p	MIMAT0002814	white	-0.264500000000006	6.65606303501946	-2.83445381238705	0.00466274692415472	0.0823751956600667	-2.41864546121928
hsa-miR-34a-5p	MIMAT0000255	white	-0.53856923076925	13.1716653696498	-2.78962407294493	0.00535540793705292	0.0871113480014671	-2.5397858340866
hsa-miR-381-3p	MIMAT0000736	white	-0.511011538461546	7.39617276264591	-2.77572786182859	0.0055882751548111	0.0871113480014671	-2.57694945315353
hsa-miR-183-5p	MIMAT0000261	white	0.922957692307683	9.98095719844358	2.4862569750667	0.0130365893891732	0.178317059867966	-3.3093748936537
hsa-miR-129-3p	MIMAT0004605	white	-0.199773076923082	6.51305992217899	-2.47893569202248	0.013305917672003	0.178317059867966	-3.32686550954682
hsa-miR-31-3p	MIMAT0004504	white	-0.61228076923077	6.97454785992218	-2.47486220973707	0.0134578913107899	0.178317059867966	-3.33657498599282
hsa-miR-654-3p	MIMAT0004814	white	-0.382811538461543	7.09719299610895	-2.43967710251492	0.0148357988519195	0.182152867384153	-3.41978338999884
hsa-miR-144-3p	MIMAT0000436	white	-0.888153846153848	7.7847766536965	-2.43272990812022	0.0151221248394391	0.182152867384153	-3.43607315087643
hsa-miR-193b-3p	MIMAT0002819	white	0.602946153846148	10.7121447470817	2.37696603714864	0.0176024235628185	0.18642595329474	-3.56516092815812
hsa-miR-96-5p	MIMAT0000095	white	1.01808846153845	10.3616708171206	2.34403460801114	0.0192291187146658	0.18642595329474	-3.64000086547311
hsa-miR-377-5p	MIMAT0004689	white	-0.135696153846152	6.38472840466926	-2.34157651245682	0.0193556545780513	0.18642595329474	-3.64554562893868
hsa-miR-342-5p	MIMAT0004694	white	0.685796153846148	9.2240560311284	2.34083806345357	0.0193938098789868	0.18642595329474	-3.64721023325181
hsa-miR-451	MIMAT0001631	yellow	-1.4256153846154	12.0230038910506	-2.3249172197545	0.0202325849865642	0.18642595329474	-3.68297227410021
