name	MIMAT	curated	logFC	AveExpr	t	P.Value	adj.P.Val	B
hsa-miR-139-5p	MIMAT0000250	white	-0.595370491803282	6.96758521400778	-3.93472972281977	8.77779452400821e-05	0.0232611554886218	1.22451346845719
hsa-miR-486-5p	MIMAT0002177	white	-0.856981967213114	7.22713073929961	-3.51113199533792	0.000461759364846245	0.0611831158421275	-0.254621973481653
hsa-miR-433-3p	MIMAT0001627	white	-0.092511475409836	6.27891595330739	-3.315350942099	0.000940996482018094	0.0766982022661988	-0.882540137567573
hsa-miR-30c-5p	MIMAT0000244	white	-0.731524590163941	10.2465914396887	-3.22806035523285	0.00127802217361756	0.0766982022661988	-1.15110279243874
hsa-miR-221-3p	MIMAT0000278	white	-0.739677049180326	8.15734630350195	-3.19204793047667	0.00144713589181507	0.0766982022661988	-1.25984827073443
hsa-miR-140-3p	MIMAT0004597	white	-0.579880327868857	9.59469105058366	-3.05327149198374	0.00231044495577274	0.102044652213296	-1.66768089532215
hsa-miR-30c-1-3p	MIMAT0004674	white	-0.177837704918036	6.69275719844358	-2.87193638295052	0.00414708877119456	0.147698298937871	-2.17367114259499
hsa-miR-30a-3p	MIMAT0000088	white	-0.987524590163932	9.4623439688716	-2.84880472749097	0.0044588165717093	0.147698298937871	-2.23602025756743
hsa-miR-125b-2-3p	MIMAT0004603	white	-0.413313114754092	7.14102023346303	-2.73889426408523	0.00625041319913014	0.18403994419661	-2.52547199438579
hsa-miR-497-5p	MIMAT0002820	white	-0.591049180327877	9.23828326848249	-2.64217686534705	0.00833823584777174	0.212819248269859	-2.77087473710949
hsa-miR-30e-3p	MIMAT0000693	white	-0.537165573770483	8.65674941634241	-2.62244726863486	0.0088340065319564	0.212819248269859	-2.81986421464924
hsa-miR-29a-3p	MIMAT0000086	white	-0.444757377049184	13.9115229571984	-2.5413271889905	0.011160780008044	0.21568186502746	-3.01747287178361
hsa-miR-663	MIMAT0003326	rejected	0.647003278688524	8.18356809338521	2.53423597154407	0.0113880297408283	0.21568186502746	-3.03445516734966
hsa-miR-144-3p	MIMAT0000436	white	-0.873352459016392	7.7847766536965	-2.51120613450179	0.0121546840064987	0.21568186502746	-3.08928394453639
hsa-miR-130a-3p	MIMAT0000425	white	-0.645288524590166	10.8553813229572	-2.50964110810297	0.0122084074543846	0.21568186502746	-3.09299194043118
hsa-miR-451	MIMAT0001631	yellow	-1.40537704918033	12.0230038910506	-2.40594170473815	0.0162723161711245	0.26202155506032	-3.33358554271451
hsa-miR-101-3p	MIMAT0000099	white	-0.552140983606558	9.17550428015564	-2.39401002703242	0.0168089299472658	0.26202155506032	-3.36062339729665
hsa-miR-30c-2-3p	MIMAT0004550	white	-0.455000000000003	7.375353307393	-2.3382836713052	0.0195263019927203	0.264244939302455	-3.48513889021345
hsa-miR-183-5p	MIMAT0000261	white	0.822711475409836	9.98095719844358	2.32647772362314	0.0201489933945478	0.264244939302455	-3.51114516662651
hsa-miR-129-3p	MIMAT0004605	white	-0.178509836065577	6.51305992217899	-2.32529241874944	0.0202124590686088	0.264244939302455	-3.5137489629148
hsa-miR-140-5p	MIMAT0000431	white	-0.526468852459017	10.3465035019455	-2.30301473415071	0.021438196813184	0.264244939302455	-3.56244238264758
hsa-miR-144-5p	MIMAT0004600	white	-0.43085573770492	6.64377898832685	-2.28183409826308	0.0226631648299894	0.264244939302455	-3.60830699901557
hsa-miR-31-5p	MIMAT0000089	white	-0.544219672131145	7.22952684824903	-2.27727828379539	0.0229344664300244	0.264244939302455	-3.61811727206301
hsa-miR-502-3p	MIMAT0004775	white	-0.262698360655736	7.48206225680934	-2.25822200111627	0.0241001208001529	0.265903773756678	-3.65894143308058
hsa-miR-378a-3p	MIMAT0000732	white	-0.271350819672133	6.93282568093385	-2.22236398786167	0.0264334511499498	0.265903773756678	-3.73483745031641
hsa-miR-96-5p	MIMAT0000095	white	0.917193442622949	10.3616708171206	2.21680028097773	0.0268124681127448	0.265903773756678	-3.74650545139878
hsa-miR-505-3p	MIMAT0002876	white	-0.275045901639345	7.33861167315175	-2.19087066817415	0.0286414701290675	0.265903773756678	-3.80050137673289
hsa-miR-381-3p	MIMAT0000736	white	-0.383726229508193	7.39617276264591	-2.18803763245103	0.0288476768137906	0.265903773756678	-3.80636270829739
hsa-miR-30a-5p	MIMAT0000087	white	-0.928485245901646	10.8876832684825	-2.18460956715925	0.0290989035431836	0.265903773756678	-3.81344504871395
hsa-miR-223-3p	MIMAT0000280	white	-0.798362295081963	10.4669478599222	-2.14101711671679	0.0324616307996678	0.286744405397066	-3.90254549944867
