MIMAT	miRNAname	TestStatistic	pval	adj.P.Val
MIMAT0004951	hsa-miR-887,hsa-miR-887-3p	4.74902742263216	2.04397228631414e-06	0.000543696628159562
MIMAT0004673	hsa-miR-29c-5p,hsa-miR-29c*	4.60497116106036	4.12523024229117e-06	0.000548655622224725
MIMAT0000681	hsa-miR-29c,hsa-miR-29c-3p	4.28577869493354	1.82100198773405e-05	0.00161462176245752
MIMAT0000250	hsa-miR-139,hsa-miR-139-5p	3.87319026781513	0.000107419899326056	0.00714342330518269
MIMAT0000728	hsa-miR-375	3.66948298481777	0.000243041513188436	0.0129298085016248
MIMAT0004614	hsa-miR-193a-5p	3.32695256794099	0.000878013172130876	0.0374002893266465
MIMAT0000072	hsa-miR-18,hsa-miR-18a,hsa-miR-18a-5p	-3.29499961686513	0.000984218140174908	0.0374002893266465
MIMAT0000759	hsa-miR-148b,hsa-miR-148b-3p	3.05658742100172	0.00223872187570762	0.0744375023672783
MIMAT0000070	hsa-miR-17	-2.99635811853317	0.0027322535112968	0.0786922203274334
MIMAT0001412	hsa-miR-18b,hsa-miR-18b-5p	-2.93406382727205	0.00334555402622172	0.0786922203274334
MIMAT0000093	hsa-miR-93,hsa-miR-93-5p	-2.933862920755	0.00334772023347929	0.0786922203274334
MIMAT0000255	hsa-miR-34a,hsa-miR-34a-5p	2.91339696790027	0.00357519795051786	0.0786922203274334
MIMAT0003326	hsa-miR-663,hsa-miR-663a	-2.89053554310772	0.00384586039194224	0.0786922203274334
MIMAT0000243	hsa-miR-148a,hsa-miR-148a-3p	2.86667718132032	0.00414805892353942	0.078813119547249
MIMAT0000685	hsa-miR-34b-5p,hsa-miR-34b*	2.80619782004435	0.00501299064532312	0.0888970341103967
MIMAT0000417	hsa-miR-15b,hsa-miR-15b-5p	-2.65202876262017	0.0080009725846526	0.133016169219849
MIMAT0000459	hsa-miR-193,hsa-miR-193a,hsa-miR-193a-3p	2.60205930327577	0.00926658267824476	0.144994764259594
MIMAT0000686	hsa-miR-34c,hsa-miR-34c-5p	2.51011496196118	0.0120691862541744	0.1783557524228
MIMAT0004557	hsa-miR-34a-3p,hsa-miR-34a*	2.48766612387456	0.0128584384645618	0.180018138503865
MIMAT0000449	hsa-miR-146,hsa-miR-146a,hsa-miR-146a-5p	-2.43247400109781	0.0149960680683323	0.19944770530882
MIMAT0000073	hsa-miR-19a,hsa-miR-19a-3p	-2.29873615611631	0.0215199260996197	0.264069392717518
MIMAT0004603	hsa-miR-125b-2-3p,hsa-miR-125b-2*	2.28783935047354	0.0221468783140477	0.264069392717518
MIMAT0000445	hsa-miR-126,hsa-miR-126-3p	2.26725965940262	0.0233743682493142	0.264069392717518
MIMAT0005949	hsa-miR-664,hsa-miR-664-3p,hsa-miR-664a-3p	2.24969350243351	0.0244684082721305	0.264069392717518
MIMAT0001627	hsa-miR-433,hsa-miR-433-3p	2.24421530219072	0.0248185519471351	0.264069392717518
MIMAT0000099	hsa-miR-101,hsa-miR-101-3p	2.21092379734557	0.0270411144334148	0.272773683261428
MIMAT0000092	hsa-miR-92,hsa-miR-92a,hsa-miR-92a-3p	-2.19764697163366	0.0279742731755495	0.272773683261428
MIMAT0000275	hsa-miR-218,hsa-miR-218-5p	2.16835911727264	0.0301313737131566	0.272773683261428
MIMAT0000442	hsa-miR-9-3p,hsa-miR-9*	-2.15420238985227	0.0312243035370374	0.272773683261428
MIMAT0000646	hsa-miR-155,hsa-miR-155-5p	-2.12547242260651	0.0335472128053083	0.272773683261428
MIMAT0000064	hsa-let-7c,hsa-let-7c-5p	2.11851229283984	0.0341317049447161	0.272773683261428
MIMAT0000438	hsa-miR-152,hsa-miR-152-3p	2.1131485185161	0.0345880580362561	0.272773683261428
MIMAT0000423	hsa-miR-125b,hsa-miR-125b-5p	2.09977361866446	0.03574875999021	0.272773683261428
MIMAT0000437	hsa-miR-145,hsa-miR-145-5p	2.09614035368166	0.036069742208739	0.272773683261428
MIMAT0000094	hsa-miR-95,hsa-miR-95-3p	2.09011306203594	0.0366076445920045	0.272773683261428
MIMAT0000760	hsa-miR-331,hsa-miR-331-3p	2.0845048031954	0.0371142737741033	0.272773683261428
MIMAT0004694	hsa-miR-342-5p	2.07547855827565	0.0379422040626798	0.272773683261428
MIMAT0000080	hsa-miR-24,hsa-miR-24-3p	-2.02859635928474	0.0424994196977355	0.293826894056207
MIMAT0000450	hsa-miR-149,hsa-miR-149-5p	2.0229346750736	0.043079882963128	0.293826894056207
MIMAT0000281	hsa-miR-224,hsa-miR-224-5p	-2.0064306115846	0.0448103250364162	0.297988661492168
MIMAT0000436	hsa-miR-144,hsa-miR-144-3p	1.9898433613091	0.046608193164243	0.302384862968016
MIMAT0004601	hsa-miR-145-3p,hsa-miR-145*	1.94872925219144	0.0513277664971976	0.318280909501983
MIMAT0004776	hsa-miR-505-5p,hsa-miR-505*	-1.94769536353785	0.0514514252202454	0.318280909501983
MIMAT0000074	hsa-miR-19b,hsa-miR-19b-3p	-1.91361904586627	0.0556688496724296	0.326185334272205
MIMAT0000730	hsa-miR-377,hsa-miR-377-3p	1.90816728134265	0.0563695989721378	0.326185334272205
MIMAT0004784	hsa-miR-455-3p	-1.88995334224178	0.0587642004663191	0.326185334272205
MIMAT0001631	hsa-miR-451,hsa-miR-451a	1.88913821794498	0.0588733105924866	0.326185334272205
MIMAT0000231	hsa-miR-199a,hsa-miR-199a-5p	1.87730852681267	0.0604758202389251	0.326185334272205
MIMAT0000452	hsa-miR-154,hsa-miR-154-5p	1.87034644020865	0.0614357244581898	0.326185334272205
