MIMAT	miRNAname	TestStatistic	pval	adj.P.Val
MIMAT0000278	hsa-miR-221,hsa-miR-221-3p	-3.27023363306138	0.00107458692181828	0.0150442169054559
MIMAT0000280	hsa-miR-223,hsa-miR-223-3p	-3.23524763528798	0.00121537271708827	0.015955261007219
MIMAT0000736	hsa-miR-381,hsa-miR-381-3p	-3.22502291318239	0.00125962586899098	0.015955261007219
MIMAT0000753	hsa-miR-342,hsa-miR-342-3p	3.15260658582636	0.00161819733270607	0.0195654768409007
MIMAT0000730	hsa-miR-377,hsa-miR-377-3p	-3.11819284443771	0.00181963699215903	0.0210444973875784
MIMAT0000729	hsa-miR-376a,hsa-miR-376a-3p	-3.10399610205608	0.00190925846344459	0.0211609479698442
MIMAT0000687	hsa-miR-299,hsa-miR-299-3p	-2.9774666066508	0.00290641303860006	0.0298443453993066
MIMAT0004694	hsa-miR-342-5p	2.97633958793636	0.0029171164676014	0.0298443453993066
MIMAT0000097	hsa-miR-99a,hsa-miR-99a-5p	-2.92156101653985	0.00348282047707693	0.0343122313667579
MIMAT0000451	hsa-miR-150,hsa-miR-150-5p	-2.9080647915634	0.00363672981268559	0.0345489332205131
MIMAT0004600	hsa-miR-144-5p,hsa-miR-144*	-2.84534431846897	0.00443634395010295	0.0400232151442885
MIMAT0002814	hsa-miR-432,hsa-miR-432-5p	-2.83982022522106	0.00451389644484457	0.0400232151442885
MIMAT0004814	hsa-miR-654-3p	-2.75433818351547	0.00588109639674794	0.0504636013398372
MIMAT0000098	hsa-miR-100,hsa-miR-100-5p	-2.69662290338256	0.00700465434724951	0.0582261892615115
MIMAT0000436	hsa-miR-144,hsa-miR-144-3p	-2.67685906920995	0.00743158870765792	0.059903108976879
MIMAT0000443	hsa-miR-125a,hsa-miR-125a-5p	2.65239722508506	0.00799224550629951	0.0625275677845785
MIMAT0000720	hsa-miR-368,hsa-miR-376c,hsa-miR-376c-3p	-2.58029856395007	0.00987149282505051	0.0750233454703839
MIMAT0000452	hsa-miR-154,hsa-miR-154-5p	-2.54704100666515	0.0108640666093673	0.0802733810581031
MIMAT0000104	hsa-miR-107	2.52201593574591	0.0116684422059929	0.0821033595026424
MIMAT0003886	hsa-miR-769-5p	2.52019296935506	0.0117290513575203	0.0821033595026424
MIMAT0000086	hsa-miR-29a,hsa-miR-29a-3p	-2.47253419748403	0.0134158877363142	0.0915032343040917
MIMAT0000433	hsa-miR-142-5p	-2.4363077374523	0.0148380550588576	0.0986730661414031
MIMAT0000261	hsa-miR-183,hsa-miR-183-5p	2.41507073239496	0.0157321542774438	0.100267108658747
MIMAT0000761	hsa-miR-324-5p	2.40469498975184	0.0161859687358996	0.100267108658747
MIMAT0000243	hsa-miR-148a,hsa-miR-148a-3p	-2.40418444998408	0.0162085927531057	0.100267108658747
MIMAT0001631	hsa-miR-451,hsa-miR-451a	-2.39559181172737	0.0165935579251253	0.100315600183712
MIMAT0000681	hsa-miR-29c,hsa-miR-29c-3p	2.37442156025984	0.0175764703133869	0.10251900582547
MIMAT0000437	hsa-miR-145,hsa-miR-145-5p	-2.37123300392109	0.0177288506314723	0.10251900582547
MIMAT0000432	hsa-miR-141,hsa-miR-141-3p	2.33354797925155	0.019619403232924	0.108069976697905
MIMAT0000425	hsa-miR-130a,hsa-miR-130a-3p	-2.32524534651152	0.0200588448613073	0.108069976697905
MIMAT0003879	hsa-miR-758,hsa-miR-758-3p	-2.32237874891675	0.0202125506075277	0.108069976697905
MIMAT0000431	hsa-miR-140,hsa-miR-140-5p	-2.32049888081582	0.0203139053943431	0.108069976697905
MIMAT0000275	hsa-miR-218,hsa-miR-218-5p	-2.30357459913365	0.0212465350849784	0.110815261423613
