MIMAT	miRNAname	TestStatistic	pval	adj.P.Val
MIMAT0004514	hsa-miR-29b-1-5p	-1.23381729069047	0.217270994885372	0.509994444451335
MIMAT0000280	hsa-miR-223-3p	-1.2332853300283	0.2174693291434	0.509994444451335
MIMAT0000252	hsa-miR-7-5p	1.20228499861536	0.229253127034712	0.532912970738585
MIMAT0005792	hsa-miR-320b	-1.18785842099034	0.234889193227476	0.541266401785053
MIMAT0004558	hsa-miR-181a-2-3p	-1.17953699252605	0.238184415439249	0.544128190443111
MIMAT0002174	hsa-miR-484	-1.16376337391286	0.244519918828652	0.546434594521406
MIMAT0000710	hsa-miR-365a-3p	1.16320394107084	0.244746767926618	0.546434594521406
MIMAT0006764	hsa-miR-320d	-1.15543896950004	0.247910711414246	0.546434594521406
MIMAT0004587	hsa-miR-23b-5p	-1.15266006103355	0.24904994053628	0.546434594521406
MIMAT0000257	hsa-miR-181b-5p	1.15155471827401	0.249504097875812	0.546434594521406
MIMAT0004682	hsa-miR-361-3p	-1.14306563139432	0.253011342495668	0.549573817716001
MIMAT0002814	hsa-miR-432-5p	-1.13398280295506	0.256801761678515	0.553084429873518
MIMAT0005865	hsa-miR-1202	1.12922774844586	0.258801770959684	0.553084429873518
MIMAT0003886	hsa-miR-769-5p	-1.11978397858743	0.262805828217842	0.555606838510141
MIMAT0000263	hsa-miR-199b-5p	-1.11657677392771	0.264175326989728	0.555606838510141
MIMAT0000253	hsa-miR-10a-5p	1.10330133235367	0.269896328218037	0.559176601007581
MIMAT0000256	hsa-miR-181a-5p	1.10217361842661	0.270386198917737	0.559176601007581
MIMAT0000707	hsa-miR-363-3p	1.09800352698729	0.272202949169728	0.559176601007581
MIMAT0000680	hsa-miR-106b-5p	1.09061070279549	0.275444218080326	0.561482444548356
MIMAT0000445	hsa-miR-126-3p	-1.07656159897393	0.281676167642663	0.569802934544319
MIMAT0000417	hsa-miR-15b-5p	1.07024112838289	0.284510786036858	0.57117695681642
MIMAT0000416	hsa-miR-1-3p	-1.0556380735563	0.291133599306304	0.580078224181734
MIMAT0003228	hsa-miR-564	1.03422949997019	0.301028886167469	0.595318319659547
MIMAT0004761	hsa-miR-483-5p	1.00572260565847	0.314549025854516	0.617448087788494
MIMAT0005911	hsa-miR-1260	-0.995228965650575	0.31962491704212	0.622143380934063
MIMAT0005948	hsa-miR-664*	0.984545273032846	0.324847482883465	0.622143380934063
MIMAT0000446	hsa-miR-127-3p	-0.983534919889074	0.325344237605035	0.622143380934063
MIMAT0003945	hsa-miR-765	0.981529262893031	0.326331811131452	0.622143380934063
MIMAT0002171	hsa-miR-410-3p	-0.970867298375818	0.331614364500358	0.625202470848875
MIMAT0000682	hsa-miR-200a-3p	-0.968780135916155	0.332654899583741	0.625202470848875
MIMAT0000757	hsa-miR-151-3p	0.95345508953982	0.340359540597687	0.635178015904135
MIMAT0000437	hsa-miR-145-5p	-0.934328954591922	0.350134232943498	0.641074679050372
MIMAT0000455	hsa-miR-185-5p	-0.933170212108227	0.350732092055947	0.641074679050372
MIMAT0000080	hsa-miR-24-3p	0.933083783660835	0.350776711178506	0.641074679050372
MIMAT0003163	hsa-miR-539-5p	-0.91714571921322	0.359066286237826	0.650377849487564
MIMAT0004795	hsa-miR-574-5p	-0.912036409571299	0.36174955129422	0.650377849487564
MIMAT0000435	hsa-miR-143-3p	-0.908651079634643	0.363534334707412	0.650377849487564
MIMAT0004762	hsa-miR-486-3p	-0.904587142667965	0.365684149334517	0.650377849487564
MIMAT0004945	hsa-miR-744-5p	-0.891574506965579	0.372621039429863	0.654268050226366
MIMAT0000065	hsa-let-7d-5p	0.890454916122882	0.37322166612801	0.654268050226366
MIMAT0000456	hsa-miR-186-5p	-0.886629737918601	0.375278277865689	0.654268050226366
MIMAT0003888	hsa-miR-766-3p	0.876163009863006	0.38094142242756	0.659800502897407
MIMAT0002874	hsa-miR-503-5p	0.871117131576796	0.383690200948193	0.660246125008254
MIMAT0000269	hsa-miR-212-3p	0.851858611099403	0.394292571058948	0.674113105358847
MIMAT0004614	hsa-miR-193a-5p	-0.814854423675159	0.415155644029111	0.70523234402381
MIMAT0004557	hsa-miR-34a-3p	-0.802897247058507	0.422034127356885	0.712350597131048
MIMAT0004955	hsa-miR-374b-5p	-0.795024485023716	0.426599259400702	0.714472334077663
MIMAT0004774	hsa-miR-501-3p	0.786229792258279	0.431732875213175	0.714472334077663
MIMAT0000245	hsa-miR-30d-5p	-0.778362439634256	0.436355375090314	0.714472334077663
MIMAT0004599	hsa-miR-143-5p	-0.777717641362614	0.436735489771179	0.714472334077663
MIMAT0000271	hsa-miR-214-3p	-0.772455869720507	0.439844474538791	0.714472334077663
MIMAT0004776	hsa-miR-505-5p	0.768617051533063	0.44212067988558	0.714472334077663
MIMAT0000266	hsa-miR-205-5p	-0.768544084381868	0.442164010523534	0.714472334077663
MIMAT0000752	hsa-miR-328-3p	-0.755203510505953	0.450126882639271	0.719730205990168
MIMAT0000076	hsa-miR-21-5p	0.753998928932442	0.450849864884407	0.719730205990168
MIMAT0002176	hsa-miR-485-3p	-0.746534863884713	0.455344379159458	0.722552457947643
MIMAT0000459	hsa-miR-193a-3p	0.741570207830565	0.458347779584759	0.722989057083103
MIMAT0000073	hsa-miR-19a-3p	0.724423840225345	0.468805568068307	0.735109322710659
MIMAT0000755	hsa-miR-323-3p	0.718825551611242	0.472248412044316	0.736151936422021
MIMAT0005954	hsa-miR-720	-0.698694886241991	0.484742730445145	0.745271049817868
MIMAT0000243	hsa-miR-148a-3p	-0.69589229747741	0.486496281404009	0.745271049817868
MIMAT0000685	hsa-miR-34b-5p	-0.695829775108864	0.486535440069778	0.745271049817868
MIMAT0000432	hsa-miR-141-3p	0.681701364673079	0.495427804375983	0.753136095739272
MIMAT0002813	hsa-miR-493-5p	0.678658881028242	0.497354025488199	0.753136095739272
MIMAT0000426	hsa-miR-132-3p	-0.668009113301231	0.504127775235197	0.759056025212087
MIMAT0001080	hsa-miR-196b-5p	0.635556886569276	0.525065277747916	0.784969314221787
MIMAT0000732	hsa-miR-378a-3p	-0.632190495344698	0.527262407288597	0.784969314221787
MIMAT0000449	hsa-miR-146a-5p	0.617043602394989	0.537205966376173	0.795304922288747
MIMAT0004780	hsa-miR-532-3p	-0.611694553255477	0.54073986623658	0.796089247514966
MIMAT0004493	hsa-miR-20a-3p	-0.5929313202282	0.553227116289397	0.809973402302156
MIMAT0003237	hsa-miR-572	0.57066132021335	0.568229243127444	0.826846971655237
MIMAT0002888	hsa-miR-532-5p	-0.56438530813489	0.5724919353514	0.826846971655237
MIMAT0000097	hsa-miR-99a-5p	-0.562004997357473	0.574112614281372	0.826846971655237
MIMAT0007890	hsa-miR-1914-3p	0.536839669132126	0.591378367529919	0.841984355010682
MIMAT0003294	hsa-miR-625-5p	0.531144659711284	0.595318538503248	0.841984355010682
MIMAT0000419	hsa-miR-27b-3p	-0.529881967631773	0.596193769373605	0.841984355010682
MIMAT0000070	hsa-miR-17-5p	0.519901915081555	0.603131940556654	0.841984355010682
MIMAT0005898	hsa-miR-1246	0.518695700010857	0.603972960751534	0.841984355010682
MIMAT0000227	hsa-miR-197-3p	-0.512340614318061	0.608412645251956	0.841984355010682
MIMAT0002809	hsa-miR-146b-5p	0.510610987530238	0.609623480565862	0.841984355010682
MIMAT0000728	hsa-miR-375	0.498502453951714	0.618129940012466	0.841984355010682
MIMAT0000092	hsa-miR-92a-3p	-0.497597629216406	0.618767675092494	0.841984355010682
MIMAT0000104	hsa-miR-107	0.495326478182153	0.6203696832914	0.841984355010682
MIMAT0000083	hsa-miR-26b-5p	-0.486896009788942	0.62633202677886	0.841984355010682
MIMAT0004594	hsa-miR-132-5p	-0.481205968862881	0.630370119068941	0.841984355010682
MIMAT0000101	hsa-miR-103a-3p	-0.477649796842874	0.632899481797772	0.841984355010682
MIMAT0002816	hsa-miR-494-3p	0.472247498102882	0.636750140219626	0.841984355010682
MIMAT0004494	hsa-miR-21-3p	0.466711214201624	0.640706505394254	0.841984355010682
MIMAT0004683	hsa-miR-362-3p	-0.466058414001496	0.641173689002714	0.841984355010682
MIMAT0001536	hsa-miR-429	-0.462213389956478	0.643928301980528	0.841984355010682
MIMAT0004602	hsa-miR-125a-3p	0.455795279426332	0.648537198987538	0.841984355010682
MIMAT0001341	hsa-miR-424-5p	-0.455315774593339	0.648882079216448	0.841984355010682
MIMAT0000084	hsa-miR-27a-3p	-0.454122259655704	0.649740832673778	0.841984355010682
MIMAT0000415	hsa-let-7i-5p	-0.451892555375995	0.651346387838452	0.841984355010682
MIMAT0003338	hsa-miR-660-5p	-0.437462791927216	0.661775754559015	0.848711319920049
MIMAT0003308	hsa-miR-638	0.435836120654159	0.662955634805472	0.848711319920049
MIMAT0000232	hsa-miR-199a-3p	0.425457311997039	0.670503334136997	0.854247036280309
MIMAT0000254	hsa-miR-10b-5p	-0.412611647784005	0.679891166023694	0.855711468264357
MIMAT0000066	hsa-let-7e-5p	0.410957306044715	0.681103840842678	0.855711468264357
MIMAT0003340	hsa-miR-542-5p	-0.410635164671246	0.681340074731243	0.855711468264357
MIMAT0000318	hsa-miR-200b-3p	-0.39991965021838	0.689215698581033	0.861519623226291
MIMAT0000727	hsa-miR-374a-5p	-0.362159296852791	0.717232994286121	0.892332129041418
MIMAT0000689	hsa-miR-99b-5p	0.351045915411543	0.725553902122083	0.892818331843947
MIMAT0004484	hsa-let-7d-3p	0.346284892617549	0.729128621057428	0.892818331843947
MIMAT0000077	hsa-miR-22-3p	-0.346230842720436	0.729169237339899	0.892818331843947
MIMAT0000443	hsa-miR-125a-5p	-0.343662262769249	0.731100294377874	0.892818331843947
MIMAT0004697	hsa-miR-151-5p	0.332965555989482	0.739160283375128	0.8973364634631
MIMAT0005901	hsa-miR-1249-3p	0.329771798321102	0.741572398107241	0.8973364634631
MIMAT0002817	hsa-miR-495-3p	0.320300784092586	0.748740328823918	0.90189175971972
MIMAT0005893	hsa-miR-1305	-0.30613514187289	0.759501752212409	0.905676621953387
MIMAT0005942	hsa-miR-1288-3p	-0.305821138010906	0.759740833262872	0.905676621953387
MIMAT0000617	hsa-miR-200c-3p	0.298440429545461	0.765367035810821	0.905676621953387
MIMAT0004552	hsa-miR-139-3p	0.298196662244175	0.765553069122863	0.905676621953387
MIMAT0005938	hsa-miR-1274b	0.282837599222302	0.777301330606774	0.906678157847515
MIMAT0005927	hsa-miR-1274a	0.280614271483209	0.779006268632484	0.906678157847515
MIMAT0000069	hsa-miR-16-5p	-0.280312583684633	0.779237697250359	0.906678157847515
MIMAT0003322	hsa-miR-652-3p	-0.271025675305639	0.786371285007372	0.906678157847515
MIMAT0000096	hsa-miR-98-5p	0.267964381439943	0.788726735870839	0.906678157847515
MIMAT0003266	hsa-miR-598-3p	-0.26588068239555	0.790331102991216	0.906678157847515
MIMAT0000418	hsa-miR-23b-3p	-0.265856614575147	0.790349639482173	0.906678157847515
MIMAT0003180	hsa-miR-487b-3p	-0.253728789289531	0.799705091074835	0.908270079929413
MIMAT0003258	hsa-miR-590-5p	-0.25077323584849	0.801989435187853	0.908270079929413
MIMAT0000688	hsa-miR-301a-3p	-0.250154566502151	0.802467819067437	0.908270079929413
MIMAT0000075	hsa-miR-20a-5p	-0.246303821389584	0.805447052012876	0.908270079929413
MIMAT0001413	hsa-miR-20b-5p	0.235355916867381	0.813932498348195	0.913949627382508
MIMAT0001618	hsa-miR-191-3p	-0.206820142717327	0.836150324632628	0.934936016994289
MIMAT0000067	hsa-let-7f-5p	0.177961166834728	0.85875347324166	0.956175085752269
MIMAT0000085	hsa-miR-28-5p	0.166817696241754	0.867513494208063	0.961887347134463
MIMAT0000761	hsa-miR-324-5p	0.160164635000133	0.872751386890295	0.963662989691367
MIMAT0000433	hsa-miR-142-5p	0.143104751380468	0.88620745250843	0.967938024514913
MIMAT0000255	hsa-miR-34a-5p	-0.135838922920282	0.891948620191491	0.967938024514913
MIMAT0000222	hsa-miR-192-5p	-0.13382655156666	0.893539730934382	0.967938024514913
MIMAT0005929	hsa-miR-1275	0.122993338916248	0.902112372693226	0.967938024514913
MIMAT0000705	hsa-miR-362-5p	-0.114427461629767	0.908898945731967	0.967938024514913
MIMAT0000434	hsa-miR-142-3p	0.110039902263546	0.912377729619579	0.967938024514913
MIMAT0000062	hsa-let-7a-5p	-0.109866961837974	0.912514884519278	0.967938024514913
MIMAT0000414	hsa-let-7g-5p	0.107456036257642	0.914427201296438	0.967938024514913
MIMAT0000068	hsa-miR-15a-5p	-0.0940983792902808	0.925031007809421	0.967938024514913
MIMAT0003389	hsa-miR-542-3p	-0.0916369977314879	0.926986455167419	0.967938024514913
MIMAT0000760	hsa-miR-331-3p	0.0829813740316236	0.933866349897267	0.967938024514913
MIMAT0004767	hsa-miR-193b-5p	-0.0818783407260655	0.934743458194304	0.967938024514913
MIMAT0000450	hsa-miR-149-5p	-0.0810083113446093	0.93543534273377	0.967938024514913
MIMAT0004748	hsa-miR-423-5p	0.0805973628250769	0.935762163544461	0.967938024514913
MIMAT0003329	hsa-miR-411-5p	-0.0777190818941741	0.938051514860168	0.967938024514913
MIMAT0000756	hsa-miR-326	0.0770791210451408	0.938560602570707	0.967938024514913
MIMAT0000074	hsa-miR-19b-3p	0.0752099573730663	0.940047661957267	0.967938024514913
MIMAT0003330	hsa-miR-654-5p	0.0690722222338482	0.944932131652033	0.967938024514913
MIMAT0003885	hsa-miR-454-3p	0.0648632092906515	0.948282913613522	0.967938024514913
MIMAT0000451	hsa-miR-150-5p	0.0631148579932534	0.949675042920292	0.967938024514913
MIMAT0000424	hsa-miR-128-3p	0.0284507707140754	0.977302631395975	0.989161918636092
MIMAT0004954	hsa-miR-543	0.0276217187946211	0.977963859179835	0.989161918636092
MIMAT0002805	hsa-miR-489-3p	0.0221685515988301	0.982313503611555	0.989783568277803
MIMAT0000460	hsa-miR-194-5p	0.0101285419218045	0.991918730950062	0.99384752225482
MIMAT0000078	hsa-miR-23a-3p	0.00771106375416108	0.99384752225482	0.99384752225482
