MIMAT	miRNAname	TestStatistic	pval	adj.P.Val
MIMAT0000757	hsa-miR-151,hsa-miR-151-3p,hsa-miR-151a-3p	1.52285791170229	0.127794257590407	0.430294588848713
MIMAT0000418	hsa-miR-23b,hsa-miR-23b-3p	1.51623800047792	0.129459182464585	0.430451781694747
MIMAT0000419	hsa-miR-27b,hsa-miR-27b-3p	1.47047683932123	0.14143265392701	0.463782598556067
MIMAT0003886	hsa-miR-769-5p	1.46481801489795	0.142970575494727	0.463782598556067
MIMAT0000244	hsa-miR-30c,hsa-miR-30c-5p	-1.44373319966614	0.1488140387966	0.476922100239706
MIMAT0001080	hsa-miR-196b,hsa-miR-196b-5p	1.43544006693908	0.151161735386987	0.477149132132643
MIMAT0002814	hsa-miR-432,hsa-miR-432-5p	-1.43085259030828	0.152472467034867	0.477149132132643
MIMAT0002820	hsa-miR-497,hsa-miR-497-5p	-1.39827254021811	0.162031240590677	0.501166395315348
MIMAT0002888	hsa-miR-532,hsa-miR-532-5p	-1.30644214953783	0.191402240022589	0.579210323431005
MIMAT0000088	hsa-miR-30a*	-1.29836979290673	0.194160293982839	0.579210323431005
MIMAT0004689	hsa-miR-377-5p,hsa-miR-377*	-1.29635815388642	0.194852121882356	0.579210323431005
MIMAT0000433	hsa-miR-142-5p	-1.29310884127909	0.19597341770222	0.579210323431005
MIMAT0000098	hsa-miR-100,hsa-miR-100-5p	-1.28239001543009	0.199705864976653	0.579212875974291
MIMAT0005796	hsa-miR-1271,hsa-miR-1271-5p	-1.27395062705152	0.202680914489788	0.579212875974291
MIMAT0004610	hsa-miR-150-3p,hsa-miR-150*	1.26816506990841	0.204739008142535	0.579212875974291
MIMAT0006764	hsa-miR-320d	-1.26778088496102	0.204876210237664	0.579212875974291
MIMAT0005792	hsa-miR-320b	-1.26224194024291	0.20686174141939	0.579212875974291
MIMAT0005954	hsa-miR-720	-1.24172947749755	0.214336390169696	0.579962122505741
