	name	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0004673	hsa-miR-29c-5p	0.859310526315786	8.96772529182879	3.88557910804041	0.000107326171007308	0.0284414353169367	1.05758128359835
MIMAT0004694	hsa-miR-342-5p	0.937638596491229	9.2240560311284	3.35079267780583	0.000829365544998355	0.0653540946173795	-0.735135959479554
MIMAT0001627	hsa-miR-433-3p	-0.0925333333333329	6.27891595330739	-3.30735444307652	0.000968038984687528	0.0653540946173795	-0.869345086023981
MIMAT0004597	hsa-miR-140-3p	-0.628787719298247	9.59469105058366	-3.30202024288909	0.000986476899884973	0.0653540946173795	-0.885707389597385
MIMAT0002819	hsa-miR-193b-3p	0.758126315789474	10.7121447470817	3.12911680695178	0.00179304585749646	0.0819567553768262	-1.40201943483269
MIMAT0004603	hsa-miR-125b-2-3p	-0.467152631578944	7.14102023346303	-3.08747545364953	0.00206216369033118	0.0819567553768262	-1.52228586446713
MIMAT0002876	hsa-miR-505-3p	-0.3868	7.33861167315175	-3.07288750616268	0.00216489542504824	0.0819567553768262	-1.56404296957549
MIMAT0002177	hsa-miR-486-5p	-0.725207017543861	7.22713073929961	-2.96337152993577	0.00309929666051801	0.102664201879659	-1.87130597290202
MIMAT0000250	hsa-miR-139-5p	-0.424801754385967	6.96758521400778	-2.80002903610415	0.00518682873606716	0.139273279244914	-2.30916184875273
MIMAT0000089	hsa-miR-31-5p	-0.664935087719297	7.22952684824903	-2.77504322615107	0.00559998095386131	0.139273279244914	-2.3739792488207
MIMAT0000681	hsa-miR-29c-3p	0.633675438596489	13.2919058365759	2.76460848346548	0.00578115498752475	0.139273279244914	-2.40087894403723
MIMAT0005593	hsa-miR-1238-3p	-0.143935087719298	6.57897431906615	-2.65690275116502	0.00798459787988567	0.176326536514142	-2.67268421991422
MIMAT0000278	hsa-miR-221-3p	-0.585299999999998	8.15734630350195	-2.51915226208947	0.0118851365031605	0.24227393641058	-3.00475015562071
MIMAT0000451	hsa-miR-150-5p	-1.16285438596491	11.0465167315175	-2.4176248374582	0.0157615428095214	0.269244633394687	-3.2382991319432
MIMAT0000753	hsa-miR-342-3p	0.836540350877192	10.6810832684825	2.40913684363652	0.016131201413419	0.269244633394687	-3.25739369449429
MIMAT0002805	hsa-miR-489-3p	0.434629824561407	6.67138910505837	2.3979118345954	0.016631763685343	0.269244633394687	-3.28254329753458
MIMAT0004605	hsa-miR-129-3p	-0.182529824561406	6.51305992217899	-2.37136220760726	0.0178703998692727	0.269244633394687	-3.34156465202846
MIMAT0000705	hsa-miR-362-5p	-0.407656140350879	8.1607906614786	-2.36119265946294	0.0183658593903025	0.269244633394687	-3.36399971487686
MIMAT0000736	hsa-miR-381-3p	-0.408650877192986	7.39617276264591	-2.32399061433109	0.0202823637201917	0.269244633394687	-3.44525721939268
MIMAT0000732	hsa-miR-378a-3p	-0.284426315789468	6.93282568093385	-2.32328486043359	0.0203203496901651	0.269244633394687	-3.44678638246908
MIMAT0000255	hsa-miR-34a-5p	-0.415221052631582	13.1716653696498	-2.25174530196293	0.0245078380148393	0.296876454286488	-3.59940303889223
MIMAT0000088	hsa-miR-30a-3p	0.780877192982462	9.4623439688716	2.24670542827149	0.0248292321112418	0.296876454286488	-3.60997626341687
MIMAT0005898	hsa-miR-1246	-0.961198245614026	10.2971081712062	-2.23232211248282	0.0257666356550537	0.296876454286488	-3.64002203020992
MIMAT0000279	hsa-miR-222-3p	-0.690989473684208	8.22986303501946	-2.12910081007669	0.0334369223368085	0.36919935080226	-3.85002765002915
MIMAT0000450	hsa-miR-149-5p	0.609438596491232	7.9295486381323	2.05310630083865	0.0402657393958394	0.411334689363833	-3.99833398592399
MIMAT0000244	hsa-miR-30c-5p	0.459956140350881	10.2465914396887	2.02431349822649	0.0431458500659909	0.411334689363833	-4.05312632824878
MIMAT0000433	hsa-miR-142-5p	-0.661975438596485	8.67864591439689	-2.02209794391068	0.0433745165801466	0.411334689363833	-4.05731065651748
MIMAT0005939	hsa-miR-1281	-0.104738596491228	6.48141245136187	-2.0212550655586	0.0434617784988201	0.411334689363833	-4.05890133387647
MIMAT0003294	hsa-miR-625-5p	0.515619298245611	7.80408482490272	1.98558008040656	0.047293674911667	0.43216633971006	-4.12562305384187
MIMAT0000095	hsa-miR-96-5p	0.815387719298242	10.3616708171206	1.96552433984076	0.0495701411909194	0.437869580519788	-4.16261432670895
MIMAT0000280	hsa-miR-223-3p	-0.713600000000007	10.4669478599222	-1.90863813155262	0.0565329186406742	0.447789711427784	-4.26550617665557
MIMAT0000420	hsa-miR-30b-5p	0.443842105263155	9.78285291828794	1.89965248753097	0.0577039875176908	0.447789711427784	-4.28148413995758
MIMAT0004504	hsa-miR-31-3p	-0.440036842105265	6.97454785992218	-1.86219518937578	0.0628052508202691	0.447789711427784	-4.34728194462889
MIMAT0002814	hsa-miR-432-5p	-0.164701754385961	6.65606303501946	-1.84789669801245	0.0648485360900032	0.447789711427784	-4.37205523291843
MIMAT0000074	hsa-miR-19b-3p	-0.375831578947368	10.6364513618677	-1.8301030584928	0.0674676555383595	0.447789711427784	-4.40261898414033
MIMAT0004550	hsa-miR-30c-2-3p	0.355052631578944	7.375353307393	1.81981470282398	0.0690213944194762	0.447789711427784	-4.42015689349654
MIMAT0005948	hsa-miR-664*	0.273792982456136	7.12926848249027	1.81366169287319	0.0699645988348249	0.447789711427784	-4.43059855361625
MIMAT0000761	hsa-miR-324-5p	0.288312280701751	8.44323813229572	1.81244938115946	0.0701516793105979	0.447789711427784	-4.43265169959237
MIMAT0000436	hsa-miR-144-3p	-0.623578947368423	7.7847766536965	-1.78826918983364	0.0739697318267998	0.447789711427784	-4.47331754955859
MIMAT0000452	hsa-miR-154-5p	-0.216599999999993	6.96640389105058	-1.78583679079807	0.0743630474097025	0.447789711427784	-4.47737824564173
MIMAT0000104	hsa-miR-107	0.347245614035094	10.3136793774319	1.77123929552872	0.0767595301645466	0.447789711427784	-4.50163209549702
MIMAT0004945	hsa-miR-744-5p	0.201108771929828	6.72751439688716	1.76593803886566	0.0776452945091588	0.447789711427784	-4.51039115783226
MIMAT0004689	hsa-miR-377-5p	-0.0976789473684212	6.38472840466926	-1.76472704634315	0.0778487991626991	0.447789711427784	-4.51238836950627
MIMAT0004494	hsa-miR-21-3p	-0.501336842105259	9.3393579766537	-1.76341874918152	0.0780691441062925	0.447789711427784	-4.5145445277947
MIMAT0000682	hsa-miR-200a-3p	0.684807017543866	11.1713642023346	1.76250220585356	0.0782238120238275	0.447789711427784	-4.51605410283799
MIMAT0000415	hsa-let-7i-5p	-0.336685964912276	13.3244256809339	-1.74921655818919	0.0804939573103372	0.447789711427784	-4.53784828643642
MIMAT0000423	hsa-miR-125b-5p	-0.513142105263164	13.3319828793774	-1.72297027101432	0.0851361281586485	0.447789711427784	-4.58042126121646
MIMAT0000763	hsa-miR-338-3p	0.652763157894737	8.96168249027237	1.71937590233409	0.085788409679638	0.447789711427784	-4.58620167458425
MIMAT0004767	hsa-miR-193b-5p	0.163838596491228	6.8665579766537	1.70301644447422	0.0888084657603458	0.447789711427784	-4.61235896692112
