	name	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0005593	hsa-miR-1238-3p	-0.157507438016545	6.57897431906615	-2.97150098551224	0.00301896806770012	0.800026537940533	-3.33721607798488
MIMAT0004614	hsa-miR-193a-5p	-0.530249586776883	8.498646692607	-2.70297771901508	0.00696332956816795	0.884825571973023	-3.58794456951682
MIMAT0000269	hsa-miR-212-3p	0.186781818181802	6.58087548638132	2.57910090534142	0.0100168932676191	0.884825571973023	-3.69576609249731
MIMAT0000455	hsa-miR-185-5p	-0.402926446281013	9.38376108949416	-2.4101063870391	0.0160885945947879	0.955931768427197	-3.83483746943119
MIMAT0004594	hsa-miR-132-5p	0.227839669421469	6.85515252918288	2.23845821689674	0.0253630436974765	0.955931768427197	-3.96658893106284
MIMAT0000255	hsa-miR-34a-5p	-0.380560330578541	13.1716653696498	-2.10925576790861	0.0351168501051551	0.955931768427197	-4.0594243193093
MIMAT0003237	hsa-miR-572	0.386152066115685	7.55740311284047	2.05419531394445	0.0401600899747513	0.955931768427197	-4.09732952288184
MIMAT0000680	hsa-miR-106b-5p	-0.341133884297536	12.2765891050584	-2.03823088334204	0.0417326493910816	0.955931768427197	-4.10813448401092
MIMAT0004589	hsa-miR-30b-3p	-0.197980991735548	7.03387315175097	-2.02500419347559	0.0430747725553872	0.955931768427197	-4.11702333714862
MIMAT0004484	hsa-let-7d-3p	0.0700008264462646	6.32660077821012	1.97992050681902	0.047926981433024	0.955931768427197	-4.14689109956722
MIMAT0000691	hsa-miR-130b-3p	-0.418966115702501	9.48271984435798	-1.96187007547609	0.049994682578437	0.955931768427197	-4.15866285608002
MIMAT0005898	hsa-miR-1246	-0.792565289256219	10.2971081712062	-1.88124244824261	0.0601664167409332	0.955931768427197	-4.20994131378784
MIMAT0000688	hsa-miR-301a-3p	-0.538689256198372	9.3810140077821	-1.87888688003222	0.0604876890217447	0.955931768427197	-4.2114073903477
MIMAT0000755	hsa-miR-323-3p	0.071685950413217	6.31399766536965	1.86230146453265	0.0627902657453626	0.955931768427197	-4.22167842472873
MIMAT0000257	hsa-miR-181b-5p	-0.45091322314051	9.10883813229572	-1.85637623012113	0.0636302690158573	0.955931768427197	-4.22532593170448
MIMAT0005939	hsa-miR-1281	-0.0938413223140664	6.48141245136187	-1.85086319573043	0.0644201619119965	0.955931768427197	-4.2287093478373
