	name	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0004603	hsa-miR-125b-2-3p	-0.645973626373624	7.14102023346303	-4.22647132819552	2.54276870441797e-05	0.00538875387101389	2.28086209264617
MIMAT0000250	hsa-miR-139-5p	-0.631094505494504	6.96758521400778	-4.1180257560652	4.06698405359539e-05	0.00538875387101389	1.84907281721899
MIMAT0000243	hsa-miR-148a-3p	-1.30320989010988	10.7076140077821	-3.90637168583519	9.860140517023e-05	0.00870979079003698	1.03783019178163
MIMAT0001627	hsa-miR-433-3p	-0.106699999999997	6.27891595330739	-3.77542092457888	0.000167078973128052	0.0110689819697334	0.556822448120454
MIMAT0000278	hsa-miR-221-3p	-0.869635164835165	8.15734630350195	-3.705368563292	0.000220113870299667	0.0116660351258823	0.306085890493201
MIMAT0000086	hsa-miR-29a-3p	-0.587892307692313	13.9115229571984	-3.31666997920678	0.000936603677609	0.0382433350138533	-1.0015593377044
MIMAT0000280	hsa-miR-223-3p	-1.22289120879121	10.4669478599222	-3.23798627699621	0.00123473126360716	0.0382433350138533	-1.24896732369323
MIMAT0004673	hsa-miR-29c-5p	0.715336263736265	8.96772529182879	3.20209558462007	0.00139798576910376	0.0382433350138533	-1.35988032352826
MIMAT0004814	hsa-miR-654-3p	-0.483676923076924	7.09719299610895	-3.19489713506259	0.00143303887800924	0.0382433350138533	-1.38197931160739
MIMAT0000089	hsa-miR-31-5p	-0.76959230769231	7.22952684824903	-3.1795791910318	0.00151034563057672	0.0382433350138533	-1.42884204509957
MIMAT0003393	hsa-miR-425-5p	0.765253846153847	10.2650614785992	3.16500369866902	0.00158745918925429	0.0382433350138533	-1.47322764522491
MIMAT0000431	hsa-miR-140-5p	-0.709808791208793	10.3465035019455	-3.0657198642447	0.00221707400603436	0.0489603842999254	-1.77022793026621
MIMAT0002819	hsa-miR-193b-3p	0.742506593406596	10.7121447470817	3.03388380704567	0.00246306682163566	0.0496425372345097	-1.86348946476319
MIMAT0002177	hsa-miR-486-5p	-0.735526373626374	7.22713073929961	-2.97536864591689	0.00298142250587212	0.0496425372345097	-2.03240351983242
MIMAT0000097	hsa-miR-99a-5p	-1.12614065934066	11.0320536964981	-2.93103952810087	0.00343845501472904	0.0496425372345097	-2.15820813517434
MIMAT0004597	hsa-miR-140-3p	-0.563513186813186	9.59469105058366	-2.92953162029511	0.00345506875890031	0.0496425372345097	-2.16245478078271
MIMAT0002814	hsa-miR-432-5p	-0.263192307692301	6.65606303501946	-2.92328449020536	0.0035246801756579	0.0496425372345097	-2.18002530198725
MIMAT0000730	hsa-miR-377-3p	-0.709749450549449	8.26683968871595	-2.91796145692706	0.00358499993777127	0.0496425372345097	-2.19496754185062
MIMAT0000452	hsa-miR-154-5p	-0.356165934065936	6.96640389105058	-2.90706082156175	0.00371146750515869	0.0496425372345097	-2.22548279315574
MIMAT0004504	hsa-miR-31-3p	-0.6931956043956	6.97454785992218	-2.90409211335372	0.00374660658373658	0.0496425372345097	-2.23377388006146
MIMAT0000425	hsa-miR-130a-3p	-0.731534065934058	10.8553813229572	-2.80904885277897	0.00504459203540154	0.0636579471134004	-2.49479507429536
MIMAT0000275	hsa-miR-218-5p	-0.626689010989014	7.67071750972763	-2.78332882644658	0.00545979202682872	0.0657656766868005	-2.5639570495773
MIMAT0000732	hsa-miR-378a-3p	-0.341845054945054	6.93282568093385	-2.76426970780827	0.0057871246994203	0.0666777411020164	-2.61480236314301
MIMAT0000450	hsa-miR-149-5p	0.8217032967033	7.9295486381323	2.74040616724759	0.00622190030434879	0.0685114845726876	-2.6779782218027
MIMAT0000736	hsa-miR-381-3p	-0.484519780219781	7.39617276264591	-2.72779589835118	0.00646334760119694	0.0685114845726876	-2.71114386549835
MIMAT0000098	hsa-miR-100-5p	-0.859730769230772	10.3857408560311	-2.70742969093639	0.00687115828842991	0.0700329594782279	-2.76438884485
MIMAT0000252	hsa-miR-7-5p	1.0405956043956	8.14733852140078	2.6924990739822	0.00718467676518406	0.0705162719545843	-2.80317262620222
MIMAT0003879	hsa-miR-758-3p	-0.293496703296698	6.7220326848249	-2.68003935318891	0.00745608671984535	0.0705665350271078	-2.83537574984048
MIMAT0004605	hsa-miR-129-3p	-0.205506593406593	6.51305992217899	-2.64306743751524	0.00831645696098105	0.0731726478354863	-2.93006341257102
MIMAT0000720	hsa-miR-376c-3p	-0.646508791208788	8.41846381322957	-2.63512411412097	0.00851252241545779	0.0731726478354863	-2.95023710476792
MIMAT0001631	hsa-miR-451	-1.55427472527472	12.0230038910506	-2.62716341557666	0.00871315814150976	0.0731726478354863	-2.97039468538976
MIMAT0002876	hsa-miR-505-3p	-0.33218461538462	7.33861167315175	-2.61251105790573	0.00909353436324828	0.0731726478354863	-3.00733879620885
MIMAT0000729	hsa-miR-376a-3p	-0.617750549450547	8.27417042801556	-2.61181131344963	0.00911206557951338	0.0731726478354863	-3.00909800301755
MIMAT0000423	hsa-miR-125b-5p	-0.781558241758241	13.3319828793774	-2.59788490064809	0.00948796445212976	0.0732251766685955	-3.044013035655
MIMAT0000689	hsa-miR-99b-5p	0.621708791208789	8.43787937743191	2.58245266727257	0.00992062783018967	0.0732251766685955	-3.08248765193062
MIMAT0000432	hsa-miR-141-3p	0.90195274725275	11.684353307393	2.58151164347781	0.00994757117007335	0.0732251766685955	-3.08482641442457
MIMAT0000255	hsa-miR-34a-5p	-0.475206593406595	13.1716653696498	-2.55117813533593	0.0108517838662599	0.0777222357988883	-3.15976371022913
MIMAT0000445	hsa-miR-126-3p	-0.825971428571423	9.55936031128405	-2.46818678883447	0.0137102600881265	0.0934353046829352	-3.36030880036536
MIMAT0004784	hsa-miR-455-3p	-0.705578021978017	8.76756342412451	-2.46712314223963	0.0137508561608848	0.0934353046829352	-3.36283644503331
MIMAT0000733	hsa-miR-379-5p	-0.437182417582412	7.43070661478599	-2.44795229591645	0.0145009899336033	0.0950388846675386	-3.40820898727397
MIMAT0000728	hsa-miR-375	1.3235043956044	9.54410350194552	2.44291161178849	0.0147041293259211	0.0950388846675386	-3.42008081266234
