	name	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0000450	hsa-miR-149-5p	1.29130357142857	7.9295486381323	4.17917248056858	3.12494226079382e-05	0.00828109699110363	2.13453894549398
MIMAT0004603	hsa-miR-125b-2-3p	-0.582992857142856	7.14102023346303	-3.70159082717454	0.00022338214689609	0.0295981344637319	0.353794392921543
MIMAT0000252	hsa-miR-7-5p	1.41336071428572	8.14733852140078	3.5488580425541	0.000400951734340766	0.0307619284318627	-0.171178980209355
MIMAT0000443	hsa-miR-125a-5p	0.884232142857144	9.78780622568093	3.46950253278426	0.000538801313344521	0.0307619284318627	-0.435386539162209
MIMAT0000732	hsa-miR-378a-3p	-0.435935714285716	6.93282568093385	-3.42086235186043	0.000643955598241954	0.0307619284318627	-0.594433974156185
MIMAT0004673	hsa-miR-29c-5p	0.782528571428577	8.96772529182879	3.39927491596144	0.000696496492796892	0.0307619284318627	-0.66431644412201
MIMAT0004597	hsa-miR-140-3p	-0.659057142857145	9.59469105058366	-3.32490479493908	0.000909606412589667	0.0323847166015785	-0.901741035765041
MIMAT0001627	hsa-miR-433-3p	-0.0961285714285687	6.27891595330739	-3.30077167495869	0.000990839395819318	0.0323847166015785	-0.977677028102448
MIMAT0000250	hsa-miR-139-5p	-0.516582142857142	6.96758521400778	-3.27111705525594	0.00109985829967625	0.0323847166015785	-1.07024248509606
MIMAT0002876	hsa-miR-505-3p	-0.411425000000001	7.33861167315175	-3.14001220912496	0.00172817592228863	0.0457966619406486	-1.46963680115243
MIMAT0000066	hsa-let-7e-5p	0.989528571428568	12.236353307393	2.79664484821276	0.00524112441132936	0.115533583442154	-2.4393797347392
MIMAT0000086	hsa-miR-29a-3p	-0.504271428571425	13.9115229571984	-2.76077415596857	0.00584904704224129	0.115533583442154	-2.53430086410896
MIMAT0000104	hsa-miR-107	0.558660714285715	10.3136793774319	2.73759415266657	0.00627502604475894	0.115533583442154	-2.59499614811913
MIMAT0000089	hsa-miR-31-5p	-0.676739285714284	7.22952684824903	-2.71326587701925	0.00675199169888661	0.115533583442154	-2.65815436363586
MIMAT0005593	hsa-miR-1238-3p	-0.151560714285714	6.57897431906615	-2.68767089128905	0.00728877738237958	0.115533583442154	-2.72399973485435
MIMAT0000752	hsa-miR-328-3p	0.128903571428571	6.36844513618677	2.68704525002539	0.00730236555897536	0.115533583442154	-2.72560153069008
MIMAT0000451	hsa-miR-150-5p	-1.33949285714285	11.0465167315175	-2.67537360599481	0.00756006659118734	0.115533583442154	-2.75541624447198
MIMAT0004951	hsa-miR-887-3p	0.44834642857143	6.83238832684825	2.66276660126849	0.00784756415833498	0.115533583442154	-2.78747618280845
MIMAT0000261	hsa-miR-183-5p	0.972417857142853	9.98095719844358	2.63471330703074	0.00852277401346159	0.118484087399752	-2.85827924928047
MIMAT0000255	hsa-miR-34a-5p	-0.502567857142854	13.1716653696498	-2.61827387100287	0.008942195275453	0.118484087399752	-2.89942581512461
MIMAT0004484	hsa-let-7d-3p	0.0975999999999964	6.32660077821012	2.59483075782155	0.00957222960291896	0.120792421179692	-2.95766145703226
MIMAT0000095	hsa-miR-96-5p	1.08187142857143	10.3616708171206	2.50536135533268	0.0123563978635999	0.144798371673164	-3.17515196824642
MIMAT0000280	hsa-miR-223-3p	-0.971635714285716	10.4669478599222	-2.496621390311	0.0126635693871352	0.144798371673164	-3.19599300802142
MIMAT0002819	hsa-miR-193b-3p	0.626492857142862	10.7121447470817	2.48414412859853	0.0131138147930413	0.144798371673164	-3.22562095565887
MIMAT0000736	hsa-miR-381-3p	-0.448639285714284	7.39617276264591	-2.45109247939626	0.0143756967644655	0.145036169575914	-3.30339363660162
MIMAT0000756	hsa-miR-326	0.249546428571429	6.6841392996109	2.44693649205208	0.0145417263189576	0.145036169575914	-3.31309994119388
MIMAT0000433	hsa-miR-142-5p	-0.831853571428569	8.67864591439689	-2.44111174206936	0.0147772701077346	0.145036169575914	-3.32667618856406
MIMAT0000425	hsa-miR-130a-3p	-0.633903571428569	10.8553813229572	-2.36216359593293	0.0183180411168473	0.173367174855876	-3.50752613381527
MIMAT0000101	hsa-miR-103a-3p	0.398649999999995	12.9290848249027	2.27254195489098	0.0232195080028554	0.212178262784713	-3.70568538037741
MIMAT0000243	hsa-miR-148a-3p	-0.760546428571425	10.7076140077821	-2.21231500014359	0.0271214310441093	0.239572640889632	-3.83458151784841
MIMAT0000681	hsa-miR-29c-3p	0.519214285714288	13.2919058365759	2.17617520688729	0.0297250565573767	0.254101289925962	-3.91027821923312
MIMAT0000278	hsa-miR-221-3p	-0.519014285714283	8.15734630350195	-2.14602940404139	0.0320587475629297	0.265486503255512	-3.97247378038622
MIMAT0004605	hsa-miR-129-3p	-0.170242857142858	6.51305992217899	-2.1247773092713	0.0337969322447055	0.271399607419605	-4.0158027085334
MIMAT0000279	hsa-miR-222-3p	-0.696021428571427	8.22986303501946	-2.0602876860924	0.0395733775221297	0.287242242940372	-4.14466388290426
MIMAT0000687	hsa-miR-299-3p	-0.174278571428571	6.58078443579767	-2.03530710182168	0.0420262364423326	0.287242242940372	-4.19351960230163
MIMAT0003886	hsa-miR-769-5p	0.308378571428572	7.87214941634241	2.025428783675	0.0430311283616864	0.287242242940372	-4.21267577629749
MIMAT0000434	hsa-miR-142-3p	-0.913403571428571	12.3390256809339	-2.02503975306636	0.0430711159009948	0.287242242940372	-4.21342829522396
MIMAT0005898	hsa-miR-1246	-0.905632142857142	10.2971081712062	-2.02058061704929	0.0435317100274499	0.287242242940372	-4.22204354170715
