	name	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0001080	hsa-miR-196b	0.300074040832336	7.84118490597343	1.55974221995077	0.119057593285002	0.326487833132068	-6.00744946712596
MIMAT0003239	hsa-miR-574-3p	-0.23437167914193	7.94395535122137	-1.54043917454974	0.123690091064427	0.335730247174874	-6.03718154087229
MIMAT0000686	hsa-miR-34c-5p	0.241918073527768	7.28487812776231	1.51938955708216	0.128901021615969	0.346340118685331	-6.06918329994923
MIMAT0001638	hsa-miR-409-5p	0.0935184400268279	6.49093908906363	1.51007396791549	0.13126095956239	0.349154152435958	-6.08320574302813
MIMAT0003299	hsa-miR-630	-0.189552536002353	6.820802634213	-1.47742843075838	0.139796462567086	0.365426689262124	-6.13166761880674
MIMAT0004571	hsa-miR-200b*	-0.23466171648326	7.53225024055187	-1.47619918481448	0.140126023702018	0.365426689262124	-6.13347179588138
MIMAT0003163	hsa-miR-539	0.0951296854888461	6.5670598982749	1.46054517549141	0.144375368057333	0.369817844579705	-6.15631644319744
MIMAT0000261	hsa-miR-183	-0.409379540978681	9.83843053965925	-1.45594092381303	0.145643844295745	0.369817844579705	-6.16298944711654
MIMAT0000078	hsa-miR-23a	0.252458478505023	13.5172450164454	1.45435409955556	0.146082989792706	0.369817844579705	-6.16528438642544
MIMAT0000318	hsa-miR-200b	-0.451520368711379	12.445813322887	-1.4497208612781	0.147371020772363	0.369817844579705	-6.17197091589588
MIMAT0005593	hsa-miR-1238	-0.0655390488420329	6.54721593193667	-1.44173640707561	0.149611052990489	0.371930281266076	-6.18344389698777
MIMAT0000065	hsa-let-7d	0.329993642064912	9.88859248787746	1.43182349296378	0.152428188514062	0.37542498282167	-6.19760001826871
MIMAT0002805	hsa-miR-489	0.195842919520249	6.62090335367672	1.40962557100298	0.158882954958999	0.382812511331351	-6.2289465724024
MIMAT0004595	hsa-miR-135a*	-0.146828821949777	7.02411130319148	-1.40849400702188	0.159217458443711	0.382812511331351	-6.23053141797691
MIMAT0000062	hsa-let-7a	0.419578699540651	13.5410716630305	1.40671284650528	0.15974507051797	0.382812511331351	-6.23302350456626
MIMAT0000457	hsa-miR-188-5p	-0.168285250538061	7.20261967141295	-1.39584026289556	0.162994466510017	0.385226632558456	-6.24816755869662
MIMAT0000737	hsa-miR-382	0.124450044216339	6.77907204052414	1.39003635028287	0.164749336485631	0.385226632558456	-6.25620366912701
MIMAT0004614	hsa-miR-193a-5p	-0.219945208340905	8.40770281656061	-1.38889163344503	0.165097128239338	0.385226632558456	-6.25778470481534
MIMAT0002814	hsa-miR-432	0.0972911446987794	6.61372690285779	1.37959642678009	0.167941743272073	0.386320901343055	-6.27057476923168
MIMAT0003330	hsa-miR-654-5p	0.0410453014308976	6.32132718308172	1.37255587955869	0.170120770799233	0.386320901343055	-6.28020545616935
MIMAT0000646	hsa-miR-155	-0.340481942646247	8.98041766004179	-1.36776091514222	0.171616895853601	0.386320901343055	-6.28673630830113
MIMAT0000244	hsa-miR-30c	0.24805490796517	10.0878566470866	1.36634639049147	0.172060133746321	0.386320901343055	-6.28865857011979
MIMAT0003266	hsa-miR-598	0.145310931528972	6.63154747239135	1.36114305505312	0.17369796613476	0.386320901343055	-6.29571255156476
MIMAT0001412	hsa-miR-18b	-0.18015051466679	7.27921257068748	-1.35930246079215	0.174280105869047	0.386320901343055	-6.29820135523277
MIMAT0004761	hsa-miR-483-5p	0.264330687401685	7.72999367888036	1.35074517651234	0.177005752829046	0.387124067409241	-6.30972818892008
MIMAT0004682	hsa-miR-361-3p	-0.169024592793314	8.43673593373022	-1.34804576131862	0.17787212715247	0.387124067409241	-6.31334929331126
MIMAT0000416	hsa-miR-1	0.193023641389644	6.65446276752192	1.34451991826303	0.179008497335852	0.387124067409241	-6.31806812115938
