	name	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0000318	hsa-miR-200b-3p	1.62926098342177	11.9156481872134	5.16453783499908	2.71843998951156e-07	3.43041236771697e-06	5.78259055238369
MIMAT0000691	hsa-miR-130b-3p	0.826645093039	9.03993880694124	4.82602306130452	1.52824337223454e-06	1.84083860746433e-05	4.12321248324675
MIMAT0000432	hsa-miR-141-3p	1.35228001603536	10.998633789289	4.71492549619799	2.63212474201989e-06	3.03266546363161e-05	3.60240037529231
MIMAT0001536	hsa-miR-429	1.19880368628892	9.35689619076645	4.59415275735909	4.69220442084018e-06	5.1809757146777e-05	3.049611231537
MIMAT0004552	hsa-miR-139-3p	-0.285665632694873	6.63875918019619	-4.5451126802844	5.91094465558436e-06	6.26560133491942e-05	2.82913506028049
MIMAT0000095	hsa-miR-96-5p	1.42626621177129	9.73003339426743	4.52711659175994	6.43005457460454e-06	6.55370947027001e-05	2.74880555022766
MIMAT0000434	hsa-miR-142-3p	1.42314171113557	11.5599192960315	4.47918565867161	8.03433289486205e-06	7.88554895236461e-05	2.53637014621926
MIMAT0004599	hsa-miR-143-5p	-0.303373932107739	6.65009515916483	-4.4276545719963	1.01841291653886e-05	9.6385508172428e-05	2.31043722575959
MIMAT0004494	hsa-miR-21-3p	0.947691919761338	8.8941789669405	4.35314192300248	1.42869553840279e-05	0.000130553212991979	1.9882538837646
MIMAT0000243	hsa-miR-148a-3p	1.06702993041715	10.2321036516171	4.23301510982312	2.43931269652292e-05	0.000215472621526191	1.48008374104479
MIMAT0004597	hsa-miR-140-3p	-0.631408229156868	9.38305913333397	-4.21531408017948	2.63640815886947e-05	0.0002253703748711	1.406377928098
MIMAT0000433	hsa-miR-142-5p	0.997006128679779	8.27830100834238	4.14277554646654	3.6139973843125e-05	0.000299284158388379	1.10748755949904
MIMAT0000097	hsa-miR-99a-5p	-1.18950091038505	10.8783575029091	-4.11707859145876	4.03650688905572e-05	0.000324143735030232	1.00282230544946
MIMAT0000063	hsa-let-7b-5p	-0.694422422384832	15.5293851252363	-4.09447867748133	4.44649305534059e-05	0.000339297098050686	0.911298213775998
MIMAT0000064	hsa-let-7c-5p	-0.694648731247787	13.5626536414704	-4.09265310459879	4.48128242708453e-05	0.000339297098050686	0.903926616375001
MIMAT0000682	hsa-miR-200a-3p	1.24269929806786	10.4963574708582	4.01058604818986	6.34130777373525e-05	0.000466790711122178	0.575867919438378
