	name	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0001080	hsa-miR-196b-5p	0.275842009492846	7.84118490597343	1.52119776345861	0.12844679318795	0.352235535958709	-6.11269128059089
MIMAT0000089	hsa-miR-31-5p	-0.253569878764464	7.15958610104556	-1.4951476799023	0.135112010583971	0.365786638145379	-6.15175291295889
MIMAT0000710	hsa-miR-365a-3p	0.283896073896713	9.5464761515344	1.48402613897333	0.138037809694356	0.365786638145379	-6.16822464266293
MIMAT0000318	hsa-miR-200b-3p	0.435158205013115	12.445813322887	1.48236477742612	0.13847903781164	0.365786638145379	-6.170674705039
MIMAT0000456	hsa-miR-186-5p	-0.168546385157753	8.25920254150225	-1.48082512914755	0.138888911476253	0.365786638145379	-6.17294283093852
MIMAT0000083	hsa-miR-26b-5p	0.516403490678022	10.1802619015713	1.47476275392932	0.14051188894313	0.366432965283063	-6.18185075499825
MIMAT0000226	hsa-miR-196a-5p	0.661480657760566	9.34717280747013	1.46582528443694	0.142931146766833	0.369123155727939	-6.1949168490453
MIMAT0000646	hsa-miR-155-5p	-0.335818970516157	8.98041766004179	-1.43127208089936	0.152586072124538	0.384611090551855	-6.24468700876776
MIMAT0005948	hsa-miR-664*	0.161363438356123	7.06899456031961	1.42972234943192	0.153030467652849	0.384611090551855	-6.24689149875804
MIMAT0003233	hsa-miR-551b-3p	0.266388153268028	7.7504669509238	1.42741376453392	0.153694296154559	0.384611090551855	-6.25017104113102
MIMAT0000414	hsa-let-7g-5p	0.373313273379798	10.9772966485806	1.4238892728559	0.154711980034017	0.384611090551855	-6.25516769246513
MIMAT0000755	hsa-miR-323-3p	0.0410222336225532	6.27814693286403	1.41572250377724	0.157089788281159	0.386906330396187	-6.26669834387596
MIMAT0000093	hsa-miR-93-5p	-0.172313535842788	10.6020256304016	-1.38716001929162	0.165624284240868	0.404184033101567	-6.30650560605193
MIMAT0000763	hsa-miR-338-3p	0.388911750679803	8.81317161976935	1.37349898949892	0.16982765678086	0.404660251523056	-6.32525886882691
MIMAT0000752	hsa-miR-328-3p	0.0456199095242349	6.3324185562376	1.37275789787885	0.170057952555694	0.404660251523056	-6.32627091464928
MIMAT0003886	hsa-miR-769-5p	0.144307864492002	7.77661537530124	1.37171232865343	0.170383263799182	0.404660251523056	-6.32769783335208
