	name	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0005893	hsa-miR-1305	-0.522282565757198	6.62302217840244	-9.88745842947239	2.6996921693648e-22	6.63372803212908e-20	39.7528948559805
MIMAT0005942	hsa-miR-1288	-0.294023341729644	6.303152744969	-9.82129627854586	4.98776543769104e-22	6.63372803212908e-20	39.1484868368939
MIMAT0000681	hsa-miR-29c	-1.17329187886789	13.0894460769337	-6.38538446544058	2.35540629690623e-10	1.75718840814676e-08	12.8065753221686
MIMAT0000072	hsa-miR-18a	0.97504973891054	7.46456289191955	6.36723009747468	2.64238858367934e-10	1.75718840814676e-08	12.6948284477268
MIMAT0001412	hsa-miR-18b	0.746898571078723	7.29216828008339	5.51091076903582	4.28016025807431e-08	2.27704525729553e-06	7.76651509934171
MIMAT0000080	hsa-miR-24	0.636492872337604	12.1272954530589	5.38774443759237	8.42612145971391e-08	3.7355805138065e-06	7.1133569301808
MIMAT0000417	hsa-miR-15b	0.772807842209945	12.9174956986776	5.11352371554598	3.62312076081936e-07	1.37678588911136e-05	5.7099851986724
MIMAT0004673	hsa-miR-29c*	-0.808849082685118	8.85873212426955	-4.77167975327936	2.02809250738797e-06	6.74340758706499e-05	4.05935408675424
MIMAT0000728	hsa-miR-375	-1.7407265629897	9.43556022127211	-4.25327936103092	2.25355907755771e-05	0.000666051905144834	1.76719126142873
MIMAT0000070	hsa-miR-17	0.721041045499756	9.06180870051285	4.08192850878959	4.73169620987006e-05	0.00125863119182544	1.06585928237329
MIMAT0005938	hsa-miR-1274b	-0.607274361483597	12.2184991483195	-3.90294331611105	9.97764244559075e-05	0.00241277535502467	0.363323720329205
MIMAT0004776	hsa-miR-505*	0.308853035270048	6.77026582642307	3.72533928847987	0.000203201033279695	0.00444794339080688	-0.303350635004138
MIMAT0000093	hsa-miR-93	0.533430291934435	10.6326162796585	3.70811159584392	0.000217380692031915	0.00444794339080688	-0.366401650130991
MIMAT0000250	hsa-miR-139-5p	-0.447322847884045	6.92157093526014	-3.61899294909333	0.000306815977760961	0.00582950357745826	-0.687991346770227
MIMAT0000092	hsa-miR-92a	0.656630621556277	8.93315340916863	3.5584399115088	0.000386155165192319	0.00649669561302288	-0.902123876910387
MIMAT0003326	hsa-miR-663	0.748799943844341	8.13390248115304	3.55528202140555	0.000390778683490098	0.00649669561302288	-0.913193826325559
MIMAT0000281	hsa-miR-224	0.933719107835306	7.31020951464256	3.52538639676721	0.000437189074563034	0.00684072316669218	-1.0175147988356
MIMAT0000442	hsa-miR-9*	0.764287794745078	6.93455494021089	3.48638499094406	0.000505497095925025	0.00747012375089204	-1.15231063906654
MIMAT0000449	hsa-miR-146a	0.794644887894831	9.41227164342741	3.4378990342505	0.000604307277946601	0.00846030189125242	-1.31783359006695
MIMAT0004694	hsa-miR-342-5p	-0.693278297690528	9.11386541741462	-3.29060487117732	0.00102585657155314	0.0136438924016567	-1.80669629633845
MIMAT0007890	hsa-miR-1914*	-0.234220167403731	6.87919222936888	-3.2467763190868	0.00119622402286002	0.0151521709562269	-1.94809692881983
MIMAT0000073	hsa-miR-19a	0.603905502679525	9.58314500538026	3.09329899924102	0.00202057005009875	0.0244305287875576	-2.42853100768833
MIMAT0000705	hsa-miR-362-5p	0.404859796902493	8.07162111288384	3.05221412825691	0.0023165215598161	0.0264057639996694	-2.55325056103097
MIMAT0002876	hsa-miR-505	0.282098906200187	7.27497891790635	3.04371842850543	0.00238247494733859	0.0264057639996694	-2.57883543449435
MIMAT0000759	hsa-miR-148b	-0.399781332119511	9.36275824541508	-2.94618304264681	0.00327309147651863	0.0345955523188928	-2.86752383604336
MIMAT0004951	hsa-miR-887	-0.368306336039942	6.78895336981356	-2.92638951262969	0.00348731537111618	0.0345955523188928	-2.9249768852581
MIMAT0000646	hsa-miR-155	0.712677445682552	8.99935961064878	2.92421802516706	0.00351157861883498	0.0345955523188928	-2.93125661158741
MIMAT0003228	hsa-miR-564	-0.104015614633482	6.35589544838249	-2.85847881535568	0.00432297777035511	0.0398718354446636	-3.11918884773565
MIMAT0000099	hsa-miR-101	-0.52073504154431	9.0472250156446	-2.85671445166685	0.00434692942817761	0.0398718354446636	-3.12417457982857
MIMAT0004784	hsa-miR-455-3p	0.606297858679699	8.66357320787571	2.78585853933018	0.00541423648610217	0.0480062301767726	-3.32188516935317
MIMAT0000267	hsa-miR-210	0.787835847320162	9.90870961796849	2.64594301311362	0.00824218937311493	0.0707233023628571	-3.69787436738373
MIMAT0003237	hsa-miR-572	-0.386694051089531	7.50842021318068	-2.61650069257415	0.00898402269128484	0.0746796886213052	-3.77455295923886
MIMAT0005954	hsa-miR-720	-0.483569012533485	14.8458364006796	-2.56525331767669	0.0104186335875151	0.0839805010387581	-3.90599417791037
MIMAT0000437	hsa-miR-145	-0.59724624951139	10.2790767970522	-2.53799301741159	0.0112620609831898	0.088109065339073	-3.97486357636253
MIMAT0001627	hsa-miR-433	-0.0550088071830626	6.24956093502859	-2.5249232979393	0.011687554887143	0.0888254171422866	-4.00762400708595
MIMAT0000445	hsa-miR-126	-0.661237416171785	9.47356465192381	-2.50139509765911	0.012489633557304	0.0922845146178574	-4.06617730499374
MIMAT0000081	hsa-miR-25	0.344151024431659	8.85767862179888	2.47978503817241	0.0132689273617268	0.0945406226974144	-4.11947859246543
MIMAT0000065	hsa-let-7d	0.557397696198352	9.90063303104939	2.47343908543116	0.0135058032424878	0.0945406226974144	-4.13504387397477
