MIMAT,name,logFC.merged,adj.P.Val.merged,TestStatistic.meta,adj.P.Val.meta,same_dir,consensus,curated
MIMAT0004484,hsa-let-7d-3p, 0.0310272,7.252e-01, 1.455257,0.60287, TRUE,FALSE,white
MIMAT0004775,hsa-miR-502-3p,-0.0999313,7.252e-01,-1.579968,0.57057, TRUE,FALSE,white
MIMAT0006764,hsa-miR-320d, 0.1802301,7.252e-01, 0.196121,0.96947, TRUE,FALSE,rejected
MIMAT0003294,hsa-miR-625-5p, 0.2135360,7.543e-01, 1.116941,0.70174, TRUE,FALSE,white
MIMAT0002820,hsa-miR-497-5p, 0.1941290,7.574e-01, 0.114202,0.97552, TRUE,FALSE,white
MIMAT0003237,hsa-miR-572,-0.1578566,7.574e-01, 0.852537,0.78247,FALSE,FALSE,rejected
MIMAT0000072,hsa-miR-18a-5p,-0.1155256,7.729e-01,-0.826511,0.79272, TRUE,FALSE,white
MIMAT0000076,hsa-miR-21-5p,-0.1941024,7.729e-01,-1.033037,0.70174, TRUE,FALSE,white
MIMAT0000078,hsa-miR-23a-3p, 0.1555038,7.729e-01, 0.009107,0.99649, TRUE,FALSE,white
MIMAT0000252,hsa-miR-7-5p, 0.2602874,7.729e-01, 1.174143,0.70174, TRUE,FALSE,white
MIMAT0000254,hsa-miR-10b-5p, 0.2324545,7.729e-01, 0.761854,0.79348, TRUE,FALSE,white
MIMAT0000258,hsa-miR-181c-5p, 0.1294939,7.729e-01, 0.641812,0.80726, TRUE,FALSE,white
MIMAT0000266,hsa-miR-205-5p,-0.4380606,7.729e-01,-0.606713,0.81720, TRUE,FALSE,white
MIMAT0000269,hsa-miR-212-3p, 0.0470305,7.729e-01, 1.091058,0.70174, TRUE,FALSE,white
MIMAT0000281,hsa-miR-224-5p,-0.2451286,7.729e-01,-1.417645,0.61290, TRUE,FALSE,white
MIMAT0000318,hsa-miR-200b-3p, 0.2356047,7.729e-01, 0.876951,0.78247, TRUE,FALSE,white
MIMAT0000426,hsa-miR-132-3p, 0.0773821,7.729e-01, 0.532316,0.83800, TRUE,FALSE,white
MIMAT0000437,hsa-miR-145-5p,-0.1917927,7.729e-01,-0.735156,0.79766, TRUE,FALSE,white
MIMAT0000447,hsa-miR-134-5p, 0.1038486,7.729e-01, 1.185817,0.70174, TRUE,FALSE,white
MIMAT0000646,hsa-miR-155-5p,-0.2427720,7.729e-01,-1.088068,0.70174, TRUE,FALSE,white
MIMAT0000680,hsa-miR-106b-5p,-0.1359969,7.729e-01,-1.122475,0.70174, TRUE,FALSE,white
MIMAT0000681,hsa-miR-29c-3p, 0.1896522,7.729e-01, 2.246604,0.32682, TRUE,FALSE,white
MIMAT0000682,hsa-miR-200a-3p, 0.2957270,7.729e-01, 1.089523,0.70174, TRUE,FALSE,white
MIMAT0000687,hsa-miR-299-3p,-0.0681995,7.729e-01,-1.276808,0.68676, TRUE,FALSE,white
MIMAT0000689,hsa-miR-99b-5p, 0.1699331,7.729e-01, 0.799452,0.79272, TRUE,FALSE,white
MIMAT0000691,hsa-miR-130b-3p,-0.1601341,7.729e-01,-1.344577,0.63163, TRUE,FALSE,white
MIMAT0000692,hsa-miR-30e-5p,-0.1432539,7.729e-01,-1.117683,0.70174, TRUE,FALSE,white
MIMAT0000693,hsa-miR-30e-3p, 0.1345145,7.729e-01, 0.549761,0.83437, TRUE,FALSE,white
MIMAT0000710,hsa-miR-365a-3p, 0.1540015,7.729e-01, 0.721403,0.79766, TRUE,FALSE,white
MIMAT0000729,hsa-miR-376a-3p,-0.1722490,7.729e-01,-1.256612,0.70072, TRUE,FALSE,white
MIMAT0000730,hsa-miR-377-3p,-0.1607805,7.729e-01,-1.392748,0.61660, TRUE,FALSE,white
MIMAT0000737,hsa-miR-382-5p,-0.0717187,7.729e-01,-1.086142,0.70174, TRUE,FALSE,white
MIMAT0000752,hsa-miR-328-3p, 0.0270912,7.729e-01, 0.946440,0.74472, TRUE,FALSE,white
MIMAT0000755,hsa-miR-323-3p, 0.0294166,7.729e-01, 1.147332,0.70174, TRUE,FALSE,white
MIMAT0000756,hsa-miR-326, 0.0619450,7.729e-01, 0.715102,0.79766, TRUE,FALSE,white
MIMAT0000770,hsa-miR-133b,-0.0798740,7.729e-01,-1.237526,0.70174, TRUE,FALSE,white
MIMAT0001080,hsa-miR-196b-5p, 0.1443606,7.729e-01, 0.949466,0.74472, TRUE,FALSE,white
MIMAT0001412,hsa-miR-18b-5p,-0.1055099,7.729e-01,-0.713423,0.79766, TRUE,FALSE,white
MIMAT0001536,hsa-miR-429, 0.2163530,7.729e-01, 0.852268,0.78247, TRUE,FALSE,white
MIMAT0001618,hsa-miR-191-3p, 0.0352157,7.729e-01,-0.792051,0.79272,FALSE,FALSE,white
MIMAT0002177,hsa-miR-486-5p,-0.2022581,7.729e-01,-2.662275,0.22853, TRUE,FALSE,white
MIMAT0002809,hsa-miR-146b-5p,-0.1985811,7.729e-01,-1.076878,0.70174, TRUE,FALSE,white
MIMAT0002813,hsa-miR-493-5p, 0.0894936,7.729e-01, 1.329059,0.64098, TRUE,FALSE,white
MIMAT0002888,hsa-miR-532-5p,-0.1083499,7.729e-01,-1.179595,0.70174, TRUE,FALSE,white
MIMAT0003266,hsa-miR-598-3p, 0.0849361,7.729e-01, 0.855957,0.78247, TRUE,FALSE,rejected
MIMAT0003879,hsa-miR-758-3p,-0.0690844,7.729e-01,-1.023861,0.70490, TRUE,FALSE,white
MIMAT0003888,hsa-miR-766-3p,-0.0486185,7.729e-01,-0.806722,0.79272, TRUE,FALSE,purple
MIMAT0004557,hsa-miR-34a-3p,-0.0614473,7.729e-01,-1.142309,0.70174, TRUE,FALSE,white
MIMAT0004558,hsa-miR-181a-2-3p,-0.0762784,7.729e-01,-1.032405,0.70174, TRUE,FALSE,white
MIMAT0004571,hsa-miR-200b-5p, 0.1447276,7.729e-01, 0.637455,0.80726, TRUE,FALSE,white
MIMAT0004595,hsa-miR-135a-3p,-0.0904295,7.729e-01,-0.563069,0.83039, TRUE,FALSE,white
MIMAT0004614,hsa-miR-193a-5p,-0.1369312,7.729e-01,-1.691773,0.51133, TRUE,FALSE,white
MIMAT0004674,hsa-miR-30c-1-3p,-0.0439966,7.729e-01,-1.371480,0.62600, TRUE,FALSE,white
MIMAT0004682,hsa-miR-361-3p,-0.1210782,7.729e-01,-1.398740,0.61660, TRUE,FALSE,white
MIMAT0004767,hsa-miR-193b-5p, 0.0748718,7.729e-01, 1.097659,0.70174, TRUE,FALSE,white
MIMAT0004780,hsa-miR-532-3p,-0.0803696,7.729e-01,-1.350215,0.63163, TRUE,FALSE,white
MIMAT0004814,hsa-miR-654-3p,-0.0958280,7.729e-01,-1.145399,0.70174, TRUE,FALSE,white
MIMAT0004951,hsa-miR-887-3p, 0.0973382,7.729e-01, 0.416549,0.90603, TRUE,FALSE,white
MIMAT0004955,hsa-miR-374b-5p,-0.1243922,7.729e-01,-1.043660,0.70174, TRUE,FALSE,white
MIMAT0005593,hsa-miR-1238-3p,-0.0419672,7.729e-01,-2.483803,0.27281, TRUE,FALSE,rejected
MIMAT0005865,hsa-miR-1202, 0.3289602,7.729e-01, 0.393486,0.90603, TRUE,FALSE,rejected
MIMAT0000425,hsa-miR-130a-3p,-0.1514729,7.797e-01,-1.515088,0.57401, TRUE,FALSE,white
MIMAT0000231,hsa-miR-199a-5p, 0.1690341,7.840e-01, 0.256508,0.94354, TRUE,FALSE,white
MIMAT0000720,hsa-miR-376c-3p,-0.1463656,7.840e-01,-1.099548,0.70174, TRUE,FALSE,white
MIMAT0004602,hsa-miR-125a-3p,-0.1089528,7.871e-01, 0.320907,0.93736,FALSE,FALSE,white
MIMAT0000070,hsa-miR-17-5p,-0.1123448,7.958e-01,-0.766979,0.79338, TRUE,FALSE,white
MIMAT0000075,hsa-miR-20a-5p,-0.1584099,7.958e-01,-0.858224,0.78247, TRUE,FALSE,white
MIMAT0000077,hsa-miR-22-3p,-0.1000042,7.958e-01,-1.427589,0.61290, TRUE,FALSE,white
MIMAT0000265,hsa-miR-204-5p,-0.0730792,7.958e-01,-0.943970,0.74472, TRUE,FALSE,white
MIMAT0000267,hsa-miR-210-3p, 0.1812383,7.958e-01, 0.287917,0.94016, TRUE,FALSE,white
MIMAT0000415,hsa-let-7i-5p, 0.0990797,7.958e-01,-1.428736,0.61290,FALSE,FALSE,white
MIMAT0000424,hsa-miR-128-3p, 0.0984262,7.958e-01, 0.471135,0.87539, TRUE,FALSE,white
MIMAT0000452,hsa-miR-154-5p,-0.0683697,7.958e-01,-0.915298,0.76139, TRUE,FALSE,white
MIMAT0000510,hsa-miR-320a, 0.0986987,7.958e-01, 0.038233,0.98869, TRUE,FALSE,rejected
MIMAT0000686,hsa-miR-34c-5p, 0.0988388,7.958e-01, 0.714079,0.79766, TRUE,FALSE,white
MIMAT0000703,hsa-miR-361-5p, 0.0803262,7.958e-01, 0.036706,0.98869, TRUE,FALSE,white
MIMAT0000707,hsa-miR-363-3p, 0.1879844,7.958e-01, 0.778196,0.79272, TRUE,FALSE,white
MIMAT0000728,hsa-miR-375, 0.2718462,7.958e-01, 0.952866,0.74472, TRUE,FALSE,white
MIMAT0000759,hsa-miR-148b-3p, 0.0832419,7.958e-01, 0.271306,0.94268, TRUE,FALSE,white
MIMAT0000762,hsa-miR-324-3p, 0.0801923,7.958e-01,-0.026911,0.98869,FALSE,FALSE,white
MIMAT0001639,hsa-miR-409-3p,-0.0643912,7.958e-01,-1.135199,0.70174, TRUE,FALSE,white
MIMAT0002814,hsa-miR-432-5p,-0.0459438,7.958e-01,-1.160142,0.70174, TRUE,FALSE,white
MIMAT0003239,hsa-miR-574-3p,-0.1041408,7.958e-01,-0.047714,0.98804, TRUE,FALSE,white
MIMAT0003322,hsa-miR-652-3p, 0.0946276,7.958e-01, 0.573981,0.83039, TRUE,FALSE,white
MIMAT0003329,hsa-miR-411-5p, 0.0325800,7.958e-01, 0.684508,0.80257, TRUE,FALSE,white
MIMAT0003330,hsa-miR-654-5p,-0.0188476,7.958e-01, 0.163025,0.97014,FALSE,FALSE,white
MIMAT0003945,hsa-miR-765,-0.0670159,7.958e-01, 0.422764,0.90459,FALSE,FALSE,rejected
MIMAT0004689,hsa-miR-377-5p,-0.0285298,7.958e-01,-0.941953,0.74472, TRUE,FALSE,white
MIMAT0004776,hsa-miR-505-5p,-0.0529520,7.958e-01,-0.795088,0.79272, TRUE,FALSE,white
MIMAT0005929,hsa-miR-1275,-0.1432408,7.958e-01,-0.694040,0.79945, TRUE,FALSE,rejected
MIMAT0000255,hsa-miR-34a-5p, 0.0872364,8.013e-01,-2.049071,0.43805,FALSE,FALSE,white
MIMAT0000688,hsa-miR-301a-3p,-0.1384256,8.042e-01,-0.704975,0.79945, TRUE,FALSE,white
MIMAT0000461,hsa-miR-195-5p, 0.1667855,8.204e-01, 0.436515,0.89568, TRUE,FALSE,white
MIMAT0004945,hsa-miR-744-5p, 0.0493186,8.204e-01, 0.453299,0.88379, TRUE,FALSE,white
MIMAT0000733,hsa-miR-379-5p,-0.0785162,8.253e-01,-0.720008,0.79766, TRUE,FALSE,white
MIMAT0000245,hsa-miR-30d-5p, 0.1127701,8.378e-01, 0.162441,0.97014, TRUE,FALSE,white
MIMAT0001638,hsa-miR-409-5p,-0.0329507,8.378e-01,-0.664774,0.80726, TRUE,FALSE,white
MIMAT0003258,hsa-miR-590-5p,-0.1243859,8.378e-01,-0.777707,0.79272, TRUE,FALSE,white
MIMAT0000081,hsa-miR-25-3p, 0.0711823,8.435e-01, 0.134185,0.97014, TRUE,FALSE,white
MIMAT0003338,hsa-miR-660-5p,-0.0942393,8.489e-01,-0.785731,0.79272, TRUE,FALSE,white
MIMAT0000256,hsa-miR-181a-5p, 0.1023930,8.494e-01,-0.102694,0.97607,FALSE,FALSE,white
MIMAT0000414,hsa-let-7g-5p, 0.1337129,8.499e-01, 0.400416,0.90603, TRUE,FALSE,white
MIMAT0004610,hsa-miR-150-3p, 0.0506093,8.499e-01, 0.692343,0.79945, TRUE,FALSE,white
MIMAT0000442,hsa-miR-9-3p, 0.1031095,8.518e-01, 0.771769,0.79338, TRUE,FALSE,white
MIMAT0002176,hsa-miR-485-3p,-0.0167596,8.518e-01,-0.589161,0.82276, TRUE,FALSE,white
MIMAT0005793,hsa-miR-320c, 0.0713996,8.518e-01,-0.113971,0.97552,FALSE,FALSE,rejected
MIMAT0005796,hsa-miR-1271-5p,-0.0360539,8.518e-01,-0.803912,0.79272, TRUE,FALSE,white
MIMAT0000069,hsa-miR-16-5p, 0.1527506,8.551e-01, 0.326334,0.93736, TRUE,FALSE,white
MIMAT0004587,hsa-miR-23b-5p, 0.0283962,8.558e-01, 0.615284,0.81586, TRUE,FALSE,white
MIMAT0000098,hsa-miR-100-5p,-0.1061384,8.630e-01,-0.805986,0.79272, TRUE,FALSE,white
MIMAT0000420,hsa-miR-30b-5p, 0.0811754,8.630e-01, 0.632584,0.80726, TRUE,FALSE,white
MIMAT0000438,hsa-miR-152-3p,-0.0687042,8.630e-01,-0.638706,0.80726, TRUE,FALSE,white
MIMAT0000617,hsa-miR-200c-3p, 0.1036100,8.630e-01, 0.647191,0.80726, TRUE,FALSE,white
MIMAT0000757,hsa-miR-151-3p, 0.0724062,8.630e-01, 0.243798,0.95092, TRUE,FALSE,white
MIMAT0002821,hsa-miR-181d-5p, 0.0586035,8.630e-01, 0.258738,0.94354, TRUE,FALSE,white
MIMAT0003233,hsa-miR-551b-3p, 0.0840348,8.630e-01, 0.221604,0.96648, TRUE,FALSE,white
MIMAT0003326,hsa-miR-663, 0.0911525,8.630e-01, 0.465395,0.87648, TRUE,FALSE,rejected
MIMAT0004762,hsa-miR-486-3p,-0.0247345,8.630e-01,-0.604022,0.81720, TRUE,FALSE,white
MIMAT0003150,hsa-miR-455-5p,-0.0471473,8.640e-01,-0.821100,0.79272, TRUE,FALSE,white
MIMAT0003221,hsa-miR-557, 0.0292970,8.640e-01, 0.966765,0.74472, TRUE,FALSE,purple
MIMAT0000257,hsa-miR-181b-5p,-0.0757130,8.665e-01,-0.849387,0.78247, TRUE,FALSE,white
MIMAT0000727,hsa-miR-374a-5p,-0.0890593,8.665e-01,-0.659878,0.80726, TRUE,FALSE,white
MIMAT0004601,hsa-miR-145-3p,-0.0478676,8.673e-01,-0.593259,0.82276, TRUE,FALSE,white
MIMAT0000263,hsa-miR-199b-5p, 0.1100437,8.693e-01, 0.393360,0.90603, TRUE,FALSE,white
MIMAT0000459,hsa-miR-193a-3p, 0.0534179,8.726e-01,-0.058853,0.98804,FALSE,FALSE,white
MIMAT0004761,hsa-miR-483-5p, 0.0685821,8.726e-01, 0.749669,0.79766, TRUE,FALSE,white
MIMAT0004982,hsa-miR-939-5p,-0.0556517,8.726e-01, 1.117776,0.70174,FALSE,FALSE,rejected
MIMAT0000446,hsa-miR-127-3p,-0.0662140,8.743e-01,-0.698738,0.79945, TRUE,FALSE,white
MIMAT0000460,hsa-miR-194-5p, 0.0420553,8.743e-01, 0.306340,0.94016, TRUE,FALSE,white
MIMAT0000099,hsa-miR-101-3p,-0.0599319,8.794e-01,-0.540565,0.83800, TRUE,FALSE,white
