MIMAT	name	logFC.merged	adj.P.Val.merged	TestStatistic.meta	adj.P.Val.meta	same_dir	consensus	curated
MIMAT0000075	hsa-miR-20a	-0.110439	7.953e-01	-0.391982	8.317e-01	 TRUE	FALSE	white
MIMAT0000083	hsa-miR-26b	-0.154236	7.953e-01	 0.069942	9.815e-01	FALSE	FALSE	white
MIMAT0000420	hsa-miR-30b	 0.082152	7.953e-01	 0.781858	6.805e-01	 TRUE	FALSE	white
MIMAT0000762	hsa-miR-324-3p	 0.057055	7.953e-01	-0.166702	9.420e-01	FALSE	FALSE	white
MIMAT0004484	hsa-let-7d*	 0.011497	7.953e-01	 1.083637	5.606e-01	 TRUE	FALSE	white
MIMAT0004945	hsa-miR-744	 0.036839	7.953e-01	 0.536218	7.871e-01	 TRUE	FALSE	white
MIMAT0005793	hsa-miR-320c	 0.065038	7.953e-01	-0.420933	8.317e-01	FALSE	FALSE	rejected
MIMAT0000693	hsa-miR-30e*	-0.065031	8.090e-01	-0.153022	9.498e-01	 TRUE	FALSE	white
MIMAT0003266	hsa-miR-598	-0.041425	8.131e-01	-0.049041	9.815e-01	 TRUE	FALSE	rejected
MIMAT0004761	hsa-miR-483-5p	 0.074219	8.176e-01	 0.593431	7.740e-01	 TRUE	FALSE	white
MIMAT0004595	hsa-miR-135a*	 0.037809	8.292e-01	-0.047696	9.815e-01	FALSE	FALSE	white
MIMAT0000415	hsa-let-7i	 0.052637	8.484e-01	-1.562451	3.572e-01	FALSE	FALSE	white
MIMAT0002820	hsa-miR-497	-0.058482	8.486e-01	-1.076115	5.606e-01	 TRUE	FALSE	white
MIMAT0000069	hsa-miR-16	 0.111346	8.493e-01	 0.389042	8.317e-01	 TRUE	FALSE	white
MIMAT0003240	hsa-miR-575	-0.070776	8.541e-01	 0.963847	6.148e-01	FALSE	FALSE	rejected
MIMAT0001413	hsa-miR-20b	-0.074777	8.543e-01	-0.278133	8.869e-01	 TRUE	FALSE	white
MIMAT0000232	hsa-miR-199a-3p	 0.097812	8.550e-01	 0.221049	9.144e-01	 TRUE	FALSE	white
