MIMAT	name	logFC.merged	adj.P.Val.merged	TestStatistic.meta	adj.P.Val.meta	same_dir	consensus	curated
MIMAT0000095	hsa-miR-96-5p	 1.426266	6.554e-05	 5.72263	1.463e-07	 TRUE	 TRUE	white
MIMAT0000434	hsa-miR-142-3p	 1.423142	7.886e-05	 7.64255	8.070e-13	 TRUE	 TRUE	white
MIMAT0004599	hsa-miR-143-5p	-0.303374	9.639e-05	-3.66361	9.626e-04	 TRUE	 TRUE	white
MIMAT0004494	hsa-miR-21-3p	 0.947692	1.306e-04	 6.57260	1.191e-09	 TRUE	 TRUE	white
MIMAT0000243	hsa-miR-148a-3p	 1.067030	2.155e-04	 5.05609	4.536e-06	 TRUE	 TRUE	white
MIMAT0004597	hsa-miR-140-3p	-0.631408	2.254e-04	-4.71930	1.960e-05	 TRUE	 TRUE	white
MIMAT0000433	hsa-miR-142-5p	 0.997006	2.993e-04	 8.24294	1.177e-14	 TRUE	 TRUE	white
MIMAT0000097	hsa-miR-99a-5p	-1.189501	3.241e-04	-5.89235	5.605e-08	 TRUE	 TRUE	white
MIMAT0000063	hsa-let-7b-5p	-0.694422	3.393e-04	-4.29209	1.144e-04	 TRUE	 TRUE	white
MIMAT0000064	hsa-let-7c-5p	-0.694649	3.393e-04	-3.73739	7.821e-04	 TRUE	 TRUE	white
MIMAT0000682	hsa-miR-200a-3p	 1.242699	4.668e-04	 3.96938	3.744e-04	 TRUE	 TRUE	white
MIMAT0000736	hsa-miR-381-3p	-0.587361	4.739e-04	-3.71551	8.268e-04	 TRUE	 TRUE	white
MIMAT0005901	hsa-miR-1249-3p	-0.508949	1.064e-03	-2.54336	2.832e-02	 TRUE	 TRUE	white
MIMAT0000435	hsa-miR-143-3p	-0.764813	1.358e-03	-4.16928	1.840e-04	 TRUE	 TRUE	white
MIMAT0004603	hsa-miR-125b-2-3p	-0.441560	1.452e-03	-4.37329	8.240e-05	 TRUE	 TRUE	white
MIMAT0002872	hsa-miR-501-5p	 0.167487	1.681e-03	 5.34150	1.110e-06	 TRUE	 TRUE	white
MIMAT0000265	hsa-miR-204-5p	-0.438514	2.450e-03	-3.19373	4.592e-03	 TRUE	 TRUE	white
MIMAT0000760	hsa-miR-331-3p	 0.488802	2.450e-03	 3.80398	6.396e-04	 TRUE	 TRUE	white
MIMAT0005792	hsa-miR-320b	-0.618403	2.450e-03	-3.29496	3.388e-03	 TRUE	 TRUE	rejected
MIMAT0006764	hsa-miR-320d	-0.553535	2.450e-03	-3.66665	9.626e-04	 TRUE	 TRUE	rejected
MIMAT0004682	hsa-miR-361-3p	 0.403328	2.876e-03	 4.07970	2.509e-04	 TRUE	 TRUE	white
MIMAT0002819	hsa-miR-193b-3p	-0.676691	2.905e-03	-3.87303	5.255e-04	 TRUE	 TRUE	white
MIMAT0004767	hsa-miR-193b-5p	-0.271141	2.964e-03	-2.97010	8.965e-03	 TRUE	 TRUE	white
MIMAT0000074	hsa-miR-19b-3p	 0.568404	3.134e-03	 4.36978	8.240e-05	 TRUE	 TRUE	white
MIMAT0002816	hsa-miR-494-3p	 1.261853	3.134e-03	 4.42446	6.925e-05	 TRUE	 TRUE	white
MIMAT0004694	hsa-miR-342-5p	 0.766744	3.271e-03	 5.46699	6.065e-07	 TRUE	 TRUE	white
MIMAT0000728	hsa-miR-375	 1.373470	4.207e-03	 7.87886	1.471e-13	 TRUE	 TRUE	white
MIMAT0000680	hsa-miR-106b-5p	 0.482856	4.310e-03	 4.10591	2.320e-04	 TRUE	 TRUE	white
MIMAT0005793	hsa-miR-320c	-0.486280	4.729e-03	-3.16891	4.827e-03	 TRUE	 TRUE	rejected
MIMAT0004557	hsa-miR-34a-3p	 0.208072	6.141e-03	 3.22401	4.240e-03	 TRUE	 TRUE	white
MIMAT0004601	hsa-miR-145-3p	-0.397371	6.286e-03	-3.46445	1.956e-03	 TRUE	 TRUE	white
MIMAT0000753	hsa-miR-342-3p	 0.852509	6.324e-03	 4.59657	3.252e-05	 TRUE	 TRUE	white
MIMAT0000759	hsa-miR-148b-3p	 0.425307	7.756e-03	 2.72722	1.782e-02	 TRUE	 TRUE	white
MIMAT0000098	hsa-miR-100-5p	-0.753565	7.847e-03	-3.94460	4.074e-04	 TRUE	 TRUE	white
MIMAT0000449	hsa-miR-146a-5p	 0.699605	1.227e-02	 4.64163	2.694e-05	 TRUE	 TRUE	white
MIMAT0001631	hsa-miR-451	-1.289982	1.505e-02	-2.97156	8.965e-03	 TRUE	 TRUE	yellow
MIMAT0003308	hsa-miR-638	-0.675533	1.626e-02	-3.05645	6.983e-03	 TRUE	 TRUE	rejected
MIMAT0004571	hsa-miR-200b-5p	 0.441030	1.651e-02	 3.86946	5.255e-04	 TRUE	 TRUE	white
MIMAT0000093	hsa-miR-93-5p	 0.405544	1.848e-02	 3.73301	7.834e-04	 TRUE	 TRUE	white
MIMAT0000267	hsa-miR-210-3p	 0.776846	2.200e-02	 4.11801	2.250e-04	 TRUE	 TRUE	white
MIMAT0005898	hsa-miR-1246	 0.885874	2.400e-02	 4.02180	3.124e-04	 TRUE	 TRUE	rejected
MIMAT0000424	hsa-miR-128-3p	 0.410949	2.406e-02	 3.28731	3.436e-03	 TRUE	 TRUE	white
MIMAT0004795	hsa-miR-574-5p	 0.534643	2.406e-02	 3.82019	6.200e-04	 TRUE	 TRUE	white
MIMAT0000077	hsa-miR-22-3p	-0.457086	2.422e-02	-2.29827	4.922e-02	 TRUE	 TRUE	white
MIMAT0000070	hsa-miR-17-5p	 0.485991	2.520e-02	 3.38009	2.630e-03	 TRUE	 TRUE	white
MIMAT0002174	hsa-miR-484	 0.178779	2.520e-02	 2.85133	1.282e-02	 TRUE	 TRUE	rejected
MIMAT0000257	hsa-miR-181b-5p	 0.481806	2.636e-02	 3.81305	6.272e-04	 TRUE	 TRUE	white
MIMAT0000281	hsa-miR-224-5p	-0.740764	2.855e-02	-3.19306	4.592e-03	 TRUE	 TRUE	white
MIMAT0000227	hsa-miR-197-3p	-0.417106	3.200e-02	-2.47257	3.292e-02	 TRUE	 TRUE	white
MIMAT0000271	hsa-miR-214-3p	-0.577253	3.348e-02	-3.69709	8.757e-04	 TRUE	 TRUE	white
MIMAT0004683	hsa-miR-362-3p	 0.334490	3.385e-02	 4.07789	2.509e-04	 TRUE	 TRUE	white
MIMAT0002809	hsa-miR-146b-5p	 0.614774	3.706e-02	 2.64372	2.195e-02	 TRUE	 TRUE	white
MIMAT0003322	hsa-miR-652-3p	-0.338397	4.122e-02	-3.18560	4.612e-03	 TRUE	 TRUE	white
MIMAT0000423	hsa-miR-125b-5p	-0.586866	4.361e-02	-2.65345	2.154e-02	 TRUE	 TRUE	white
MIMAT0000733	hsa-miR-379-5p	-0.348740	4.365e-02	-2.49562	3.114e-02	 TRUE	 TRUE	white
MIMAT0000418	hsa-miR-23b-3p	-0.413117	4.424e-02	-3.19035	4.592e-03	 TRUE	 TRUE	white
MIMAT0004780	hsa-miR-532-3p	 0.194259	4.610e-02	 2.37532	4.066e-02	 TRUE	 TRUE	white
MIMAT0003237	hsa-miR-572	-0.557631	1.713e-03	-1.05695	4.117e-01	 TRUE	FALSE	rejected
MIMAT0000447	hsa-miR-134-5p	-0.368674	7.756e-03	-2.23536	5.703e-02	 TRUE	FALSE	white
MIMAT0000765	hsa-miR-335-5p	-0.603702	9.335e-03	-0.49065	7.327e-01	 TRUE	FALSE	white
MIMAT0000436	hsa-miR-144-3p	-0.795990	1.409e-02	-0.84553	5.298e-01	 TRUE	FALSE	white
MIMAT0000086	hsa-miR-29a-3p	-0.344477	5.120e-02	-1.66942	1.786e-01	 TRUE	FALSE	white
MIMAT0000088	hsa-miR-30a-3p	-0.667407	5.120e-02	-5.01536	5.195e-06	 TRUE	FALSE	white
MIMAT0000461	hsa-miR-195-5p	-0.708550	5.120e-02	-2.54000	2.832e-02	 TRUE	FALSE	white
MIMAT0000510	hsa-miR-320a	-0.360511	5.120e-02	-2.53912	2.832e-02	 TRUE	FALSE	rejected
