MIMAT	name	logFC.merged	adj.P.Val.merged	TestStatistic.meta	adj.P.Val.meta	same_dir	consensus	curated
MIMAT0000760	hsa-miR-331-3p	 0.1580126	7.280e-01	 0.409357	0.90499	 TRUE	FALSE	white
MIMAT0000763	hsa-miR-338-3p	 0.3288066	7.280e-01	 0.839560	0.78461	 TRUE	FALSE	white
MIMAT0004484	hsa-let-7d-3p	 0.0310272	7.280e-01	 1.454965	0.60548	 TRUE	FALSE	white
MIMAT0004775	hsa-miR-502-3p	-0.0999313	7.280e-01	-1.579981	0.57271	 TRUE	FALSE	white
MIMAT0006764	hsa-miR-320d	 0.1802301	7.280e-01	 0.196123	0.96894	 TRUE	FALSE	rejected
MIMAT0003294	hsa-miR-625-5p	 0.2135360	7.571e-01	 1.116932	0.69863	 TRUE	FALSE	white
MIMAT0002820	hsa-miR-497-5p	 0.1941290	7.602e-01	 0.114204	0.97526	 TRUE	FALSE	white
MIMAT0003237	hsa-miR-572	-0.1578566	7.602e-01	 0.852533	0.77961	FALSE	FALSE	rejected
MIMAT0000072	hsa-miR-18a-5p	-0.1155256	7.707e-01	-0.826544	0.79025	 TRUE	FALSE	white
MIMAT0000076	hsa-miR-21-5p	-0.1941024	7.707e-01	-1.033039	0.69863	 TRUE	FALSE	white
MIMAT0000078	hsa-miR-23a-3p	 0.1555038	7.707e-01	 0.009109	0.99648	 TRUE	FALSE	white
MIMAT0000252	hsa-miR-7-5p	 0.2602874	7.707e-01	 1.174145	0.69863	 TRUE	FALSE	white
MIMAT0000254	hsa-miR-10b-5p	 0.2324545	7.707e-01	 0.761855	0.79117	 TRUE	FALSE	white
MIMAT0000258	hsa-miR-181c-5p	 0.1294939	7.707e-01	 0.641832	0.80565	 TRUE	FALSE	white
MIMAT0000266	hsa-miR-205-5p	-0.4380606	7.707e-01	-0.606714	0.81552	 TRUE	FALSE	white
MIMAT0000269	hsa-miR-212-3p	 0.0470305	7.707e-01	 1.090955	0.69863	 TRUE	FALSE	white
MIMAT0000281	hsa-miR-224-5p	-0.2451286	7.707e-01	-1.417647	0.61521	 TRUE	FALSE	white
MIMAT0000318	hsa-miR-200b-3p	 0.2356047	7.707e-01	 0.876952	0.77961	 TRUE	FALSE	white
MIMAT0000426	hsa-miR-132-3p	 0.0773821	7.707e-01	 0.532323	0.83671	 TRUE	FALSE	white
MIMAT0000437	hsa-miR-145-5p	-0.1917927	7.707e-01	-0.735157	0.79576	 TRUE	FALSE	white
MIMAT0000447	hsa-miR-134-5p	 0.1038486	7.707e-01	 1.185826	0.69863	 TRUE	FALSE	white
MIMAT0000646	hsa-miR-155-5p	-0.2427720	7.707e-01	-1.088072	0.69863	 TRUE	FALSE	white
MIMAT0000680	hsa-miR-106b-5p	-0.1359969	7.707e-01	-1.122479	0.69863	 TRUE	FALSE	white
MIMAT0000681	hsa-miR-29c-3p	 0.1896522	7.707e-01	 2.246608	0.32805	 TRUE	FALSE	white
MIMAT0000682	hsa-miR-200a-3p	 0.2957270	7.707e-01	 1.089523	0.69863	 TRUE	FALSE	white
MIMAT0000687	hsa-miR-299-3p	-0.0681995	7.707e-01	-1.276688	0.68062	 TRUE	FALSE	white
MIMAT0000689	hsa-miR-99b-5p	 0.1699331	7.707e-01	 0.799455	0.79025	 TRUE	FALSE	white
MIMAT0000691	hsa-miR-130b-3p	-0.1601341	7.707e-01	-1.344575	0.63401	 TRUE	FALSE	white
MIMAT0000692	hsa-miR-30e	-0.1432539	7.707e-01	-1.117696	0.69863	 TRUE	FALSE	white
MIMAT0000693	hsa-miR-30e*	 0.1345145	7.707e-01	 0.549765	0.83301	 TRUE	FALSE	white
MIMAT0000710	hsa-miR-365a-3p	 0.1540015	7.707e-01	 0.721405	0.79576	 TRUE	FALSE	white
MIMAT0000729	hsa-miR-376a-3p	-0.1722490	7.707e-01	-1.256644	0.69453	 TRUE	FALSE	white
MIMAT0000730	hsa-miR-377-3p	-0.1607805	7.707e-01	-1.392967	0.61893	 TRUE	FALSE	white
MIMAT0000737	hsa-miR-382-5p	-0.0717187	7.707e-01	-1.086127	0.69863	 TRUE	FALSE	white
MIMAT0000752	hsa-miR-328-3p	 0.0270912	7.707e-01	 0.946375	0.74155	 TRUE	FALSE	white
MIMAT0000755	hsa-miR-323-3p	 0.0294166	7.707e-01	 1.147527	0.69863	 TRUE	FALSE	white
MIMAT0000756	hsa-miR-326	 0.0619450	7.707e-01	 0.714882	0.79576	 TRUE	FALSE	white
MIMAT0000770	hsa-miR-133b	-0.0798740	7.707e-01	-1.237531	0.69863	 TRUE	FALSE	white
MIMAT0001080	hsa-miR-196b-5p	 0.1443606	7.707e-01	 0.949500	0.74155	 TRUE	FALSE	white
MIMAT0001412	hsa-miR-18b-5p	-0.1055099	7.707e-01	-0.713301	0.79576	 TRUE	FALSE	white
MIMAT0001536	hsa-miR-429	 0.2163530	7.707e-01	 0.852265	0.77961	 TRUE	FALSE	white
MIMAT0001618	hsa-miR-191-3p	 0.0352157	7.707e-01	-0.792091	0.79025	FALSE	FALSE	white
MIMAT0002177	hsa-miR-486-5p	-0.2022581	7.707e-01	-2.662280	0.22939	 TRUE	FALSE	white
MIMAT0002809	hsa-miR-146b-5p	-0.1985811	7.707e-01	-1.076879	0.69863	 TRUE	FALSE	white
MIMAT0002813	hsa-miR-493*	 0.0894936	7.707e-01	 1.329308	0.64311	 TRUE	FALSE	white
MIMAT0002871	hsa-miR-500a-3p	-0.0798947	7.707e-01	-1.313780	0.65263	 TRUE	FALSE	white
MIMAT0002888	hsa-miR-532-5p	-0.1083499	7.707e-01	-1.179596	0.69863	 TRUE	FALSE	white
MIMAT0003266	hsa-miR-598-3p	 0.0849361	7.707e-01	 0.855951	0.77961	 TRUE	FALSE	rejected
MIMAT0003879	hsa-miR-758-3p	-0.0690844	7.707e-01	-1.023798	0.70153	 TRUE	FALSE	white
MIMAT0003888	hsa-miR-766-3p	-0.0486185	7.707e-01	-0.806752	0.79025	 TRUE	FALSE	purple
MIMAT0004557	hsa-miR-34a-3p	-0.0614473	7.707e-01	-1.142011	0.69863	 TRUE	FALSE	white
MIMAT0004558	hsa-miR-181a-2-3p	-0.0762784	7.707e-01	-1.032068	0.69863	 TRUE	FALSE	white
MIMAT0004571	hsa-miR-200b-5p	 0.1447276	7.707e-01	 0.637329	0.80565	 TRUE	FALSE	white
MIMAT0004595	hsa-miR-135a-3p	-0.0904295	7.707e-01	-0.563075	0.82880	 TRUE	FALSE	white
MIMAT0004614	hsa-miR-193a-5p	-0.1369312	7.707e-01	-1.691775	0.51326	 TRUE	FALSE	white
MIMAT0004674	hsa-miR-30c-1-3p	-0.0439966	7.707e-01	-1.371521	0.62835	 TRUE	FALSE	white
MIMAT0004682	hsa-miR-361-3p	-0.1210782	7.707e-01	-1.398783	0.61893	 TRUE	FALSE	white
