	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0001639	-0.0894694111294569	6.98667916264632	-0.95753025615517	0.338471086341154	0.590144113224362	-6.76696505715905
MIMAT0000263	-0.255398127478749	8.58507864608016	-0.952168160448955	0.341182109535318	0.590144113224362	-6.77205866185457
MIMAT0004493	-0.121437348161378	7.17918774699499	-0.951221089994756	0.34166238134042	0.590144113224362	-6.7729553423719
MIMAT0004775	-0.0821150331862421	7.39691006543992	-0.940363273144802	0.347199442009097	0.595839042415612	-6.78317178426782
MIMAT0000752	-0.0318094832581961	6.3317068172287	-0.920920711249685	0.357256321747214	0.602532037620814	-6.80117320312326
MIMAT0000703	-0.107410410493898	10.1851813978168	-0.918556818314216	0.358491472307317	0.602532037620814	-6.80333626749961
MIMAT0002176	-0.0311088679543028	6.31346084156646	-0.916405688723708	0.359617786108146	0.602532037620814	-6.80529981885592
MIMAT0005793	-0.136986874896963	10.8584300846003	-0.915371390071756	0.360160127750788	0.602532037620814	-6.80624228990462
MIMAT0004776	0.0746731308303028	6.75971076708547	0.889522559806046	0.373880746573109	0.618621164636226	-6.82945093922288
MIMAT0000755	0.0265398140550959	6.2764601792079	0.888502789818411	0.374428599648242	0.618621164636226	-6.83035293662679
MIMAT0003886	-0.0947719656437949	7.77496580209787	-0.875192595582557	0.381624766262085	0.626618443368608	-6.8420311705452
MIMAT0000092	-0.152811887981171	8.92020468296994	-0.869041465219445	0.384978889619321	0.628247758519873	-6.84736862790558
MIMAT0004599	-0.0531765213318547	6.67006867796272	-0.849366226942965	0.395828098480863	0.641441922414567	-6.86418871068623
MIMAT0002171	-0.0777231525501243	6.80872249034265	-0.845669611366874	0.397886906760916	0.641441922414567	-6.86730596022387
MIMAT0004945	-0.0726619095976169	6.67470721415635	-0.840885415429567	0.400561007263237	0.641862818867596	-6.87132017111066
MIMAT0000707	0.233879453914957	7.95833998192079	0.828955953924993	0.407275836608623	0.648714805616129	-6.88123057352826
MIMAT0002174	-0.0557979458616185	6.84307238751849	-0.822834249729316	0.41074754141418	0.650350273905784	-6.88626126070104
MI0000064_MIMAT0000064	-0.129774557518903	13.7144905557788	-0.798171978177918	0.424911044871999	0.664361728329124	-6.90615085558995
MIMAT0001618	0.0345677437149128	6.47698762251108	0.797839329971679	0.425104016233772	0.664361728329124	-6.90641499662407
MIMAT0000449	0.180818009064995	9.38400773534485	0.789124370256813	0.430177851298781	0.664361728329124	-6.91329596277091
MIMAT0000419	0.144725149398455	10.1088465987173	0.78321490877396	0.433638265180301	0.664361728329124	-6.91791886757515
MIMAT0000253	0.264384773251352	8.85499429931364	0.774714820151599	0.438643825181703	0.664361728329124	-6.92450750698834
MIMAT0003180	-0.0755635300813351	6.87668336970291	-0.773889194950245	0.439131787013053	0.664361728329124	-6.92514364315794
MIMAT0000097	-0.209279927048404	10.8726950247288	-0.769607235505795	0.441667516660374	0.664361728329124	-6.92843197941788
MIMAT0004614	-0.117087495599838	8.40575611958772	-0.76301736463252	0.445586317389783	0.664361728329124	-6.93345706472778
MIMAT0000432	0.2058661439375	11.4546515137348	0.762977021470643	0.445610369200024	0.664361728329124	-6.93348769531008
MIMAT0000426	-0.0752745151818601	7.54211581880621	-0.761508208109492	0.446486551405991	0.664361728329124	-6.93460179124908
MIMAT0003330	-0.022070227006588	6.31917731935217	-0.760530223873097	0.447070486356816	0.664361728329124	-6.93534240339712
MIMAT0000689	0.136640085242482	8.34961730145815	0.750063179409001	0.453347320484844	0.669946595827603	-6.9432093790562
MIMAT0000728	0.292129416149406	9.39819248466254	0.741917837396707	0.458266141600664	0.673473998153461	-6.94925600765854
MIMAT0000075	-0.186736492159927	11.4905905474045	-0.728272083216536	0.466573320460499	0.679622610474361	-6.95923799148972
MIMAT0000761	0.0908243719046364	8.34257295841168	0.726660480200416	0.467559916228602	0.679622610474361	-6.96040466794614
MIMAT0004602	-0.105452001607969	7.32026681737594	-0.70656562179507	0.479958358914644	0.693852844952692	-6.97473493191661
MIMAT0000753	-0.1763516004902	10.5854264406877	-0.696350541710432	0.486329173217095	0.699262486895931	-6.98186567838441
MIMAT0000451	-0.256602774521459	10.8596339424501	-0.690424002019241	0.490046240886311	0.700818817611607	-6.98595519712692
MIMAT0000446	-0.122101587398374	8.05788417904123	-0.674826925107447	0.499901256558204	0.711089487938408	-6.99655079842081
MIMAT0004557	-0.0444475176407622	6.62635658696578	-0.666293034239235	0.505337633533708	0.711893905701461	-7.00224574841644
MIMAT0004587	-0.0407059350976642	6.54858863521071	-0.665539186413777	0.505819354051038	0.711893905701461	-7.00274533460096
MIMAT0002813	0.0579381849332767	6.597037214716	0.649033697975713	0.516426966389224	0.722900774215579	-7.01354210672512
MIMAT0003888	0.0363323724916595	6.94091125956451	0.642272549116116	0.520805260041782	0.722900774215579	-7.01788656421369
MIMAT0004494	0.14025787865315	9.17775387708121	0.640751240284376	0.521793040035305	0.722900774215579	-7.0188578334291
MIMAT0000450	0.142965823147864	7.84413230632965	0.63258345832469	0.52711279329952	0.726487062267732	-7.02403314181965
MIMAT0000254	-0.181637534388103	10.1127214142109	-0.624136683917094	0.532643252410298	0.730325284232676	-7.02931543366215
MIMAT0000685	-0.0930865573513353	8.41601878357366	-0.607445194281497	0.543657638812569	0.737532444921216	-7.03954497932783
MIMAT0004761	0.114747192150094	7.72513957440791	0.605100760868297	0.545213723074905	0.737532444921216	-7.04095959299463
MIMAT0000424	0.0955763940686269	7.96042338717918	0.602912201611706	0.54666834276033	0.737532444921216	-7.04227521924713
MIMAT0000083	-0.214502119155009	10.1722182610974	-0.596623129515779	0.55085903583836	0.737532444921216	-7.0460293024225
MIMAT0000682	-0.174935441831953	10.9423925412943	-0.595269635924158	0.551762994508729	0.737532444921216	-7.04683208722165
MIMAT0000269	0.0328399971493694	6.53362968459972	0.58784809010002	0.556732555687707	0.74045429906465	-7.05120156733601
MIMAT0003945	0.0640016989010626	6.82289837716528	0.577402555161619	0.563763806594117	0.746075485343459	-7.05725861312712
MIMAT0003294	0.107467812067514	7.70678399113744	0.554785675593413	0.579133146738696	0.758954689849523	-7.07000151226979
MIMAT0000067	0.191024897334733	11.1242395923436	0.554684613723117	0.579202263306215	0.758954689849523	-7.07005731097076
MIMAT0004673	-0.0880418517780726	8.82468154309957	-0.54096938686681	0.588617911725555	0.7675115907794	-7.07753556049122
MIMAT0004682	-0.0646963178041462	8.43148837311124	-0.530195474505942	0.596063580582892	0.770799434797596	-7.08327880858932
MIMAT0004780	-0.0423940639383087	7.0415766087001	-0.528938710017681	0.596934900632725	0.770799434797596	-7.0839412306508
MIMAT0004762	-0.0311305604178918	6.28954104635754	-0.523631677553189	0.600620669217288	0.771812067689848	-7.08672116097902
MIMAT0000096	0.133860312994597	8.65743890592171	0.507058519721081	0.612196552756985	0.782905206891144	-7.09522212337488
MIMAT0003338	-0.092495441418202	8.71398666219147	-0.4980185096109	0.61855209402798	0.787248119671975	-7.09974387992212
MIMAT0000460	0.0527158769361318	7.38479354245338	0.454282432485358	0.649698570863574	0.82295152309386	-7.12047205906237
MIMAT0000731_MIMAT0000732	-0.0401192069443104	6.87434183412231	-0.44072019580206	0.659486120705298	0.831390085818053	-7.12651309523393
MIMAT0000062	0.123374885585939	13.5383193614945	0.427119866730307	0.669360118206985	0.838070292739998	-7.13238729602232
MIMAT0002809	0.0997788512823048	9.4994096822947	0.424750326156631	0.671086362231652	0.838070292739998	-7.1333919106139
MIMAT0004594	-0.0326952060566237	6.79593137923549	-0.416180643255244	0.677343960385823	0.841932212442192	-7.13697855649593
MIMAT0000759	-0.053371713737838	9.327400441291	-0.409015181425685	0.682593382817005	0.844510882927085	-7.13992139703518
MIMAT0002888	-0.0496419984393723	8.14587841356341	-0.396231154304469	0.691997113035308	0.852181629941629	-7.14504487156466
MIMAT0004767	0.028458437709646	6.81313576188407	0.390190698849461	0.696457080156962	0.853721582127888	-7.14740913481608
MIMAT0000222	0.0791903937078047	8.24107179102695	0.376184295198449	0.706838985828285	0.862473257937266	-7.15275159186615
MIMAT0000433	0.088085168607968	8.53235433474395	0.357104374225282	0.721069469927165	0.872317718158647	-7.15971510851088
MIMAT0000243	-0.0904738929902322	10.5240459673998	-0.356574897230365	0.721465781935723	0.872317718158647	-7.15990318286241
MIMAT0000231	-0.0740714223868402	8.70969010942691	-0.34311816439483	0.731562976307061	0.88052376333791	-7.16458946223025
MIMAT0005929	-0.065840236742746	8.23203603832848	-0.31723853542777	0.751111655530465	0.899980632302268	-7.17309539402369
MIMAT0006764	-0.0492413296883178	11.32693082871	-0.306571662642783	0.759216690698713	0.905063456897638	-7.17640730523866
MIMAT0005898	-0.0988873291900676	10.1317989606804	-0.302708425086334	0.76215870054538	0.905063456897638	-7.17757885018547
MIMAT0000456	-0.0334089892551566	8.25386056255497	-0.285486849040062	0.775314962993487	0.911569271773084	-7.18262066625671
MIMAT0003329	-0.0142840462710616	6.38183867880525	-0.277299002666416	0.781592970709756	0.911569271773084	-7.18491421414438
MIMAT0003266	-0.0285818047908846	6.62760948201266	-0.276021166570563	0.782574045954804	0.911569271773084	-7.18526613699581
MI0000433_MIMAT0000414	0.0726959807749452	10.9719857184941	0.270069862356584	0.787147775775039	0.911569271773084	-7.18688374634211
MIMAT0004552	-0.0160905211638216	6.65808172071876	-0.26095479707032	0.794167158426398	0.911569271773084	-7.18929294290628
MIMAT0005593	-0.0114409618450262	6.54629485190475	-0.258823697884105	0.795810720443396	0.911569271773084	-7.1898442844202
